centers 0,centers 1,centers 2,centers 3,score,MILLISEC
1116.6455563559434,0.0,926.7836894857874,586.2257512625134,3316.6398877272613,40100
570.0283724289492,0.0,890.7638014724162,1089.0418692767194,3048.3463346214403,40133
919.5462713909477,0.0,679.7616728266626,1118.0162041274473,1484.2993711740185,40166
0.0,924.4318965895459,567.8529739289916,1076.6844993895413,1223.0866937754245,40200
0.0,958.7504992363283,465.96715145260464,1070.8494015013127,552.3194089544119,40233
997.3635294693753,0.0,342.09458555267895,775.319933962748,1177.0223849415368,40266
369.9621602272319,1003.9855981914567,0.0,729.9018184003951,1119.4140229193738,40300
947.9899589690516,0.0,527.3438784341982,1074.0587992467324,2245.1299124113,40333
446.71412903864746,937.6607586191637,0.0,1046.6824775121495,2970.248807867976,40366
0.0,988.4234465309482,592.1728843564291,414.020157685924,966.6831732011676,40400
683.7124217531832,0.0,1033.691448066287,500.1051302157154,824.4822296567548,40433
0.0,1086.299714424367,537.0399404803561,837.6210360300175,2096.3197014671305,40466
1168.3620707144291,0.0,520.597092105286,813.5829759199414,4219.076516397373,40500
1280.268296234728,0.0,913.1933627004665,514.4220057501428,1712.6015799015413,40533
1314.9095524836757,0.0,662.0323146828669,1085.47091169827,4166.708486350505,40566
1116.7599052408991,0.0,813.8813535902941,1317.1878964326638,5177.967368735729,40600
976.398092669971,0.0,781.5896366586135,1282.2369587704584,3883.3724382965156,40633
947.2940910391405,0.0,536.5867391019904,1234.68198663986,4219.693774486614,40666
31.999362238542652,1062.8504994513382,1662.0643790178526,673.2491803312956,8658.907972590947,40700
1281.6700198107794,0.0,329.1858480843892,1012.2826658050386,4773.307877551287,40733
991.4135312269959,0.0,578.962694777662,1255.3268155458848,5348.827228382916,40766
0.0,943.6915539418454,1315.2236686588287,1711.4409133826384,5727.084103213409,40800
976.0988256134223,0.0,2329.3774629614045,1561.0502667486412,7197.4432600025475,40833
895.9407478771203,2657.345170954748,0.0,1530.763444470283,12853.570463873268,40866
861.7736584237206,1596.42415478014,0.0,2078.7998512919316,5831.797320592583,40900
0.0,1439.9591508832098,860.3601594558492,1966.3877051578113,9896.794026935997,40933
898.1954563669797,0.0,1852.0460119711524,1377.0149092905865,6264.753659761117,40966
911.0107732405369,0.0,1718.4395677553237,1344.3955591383092,3077.639856351482,41000
1607.208028231992,0.0,930.7291696525756,1228.4086265197848,4779.372540501337,41033
0.0,947.5181949095438,1532.364597956346,1259.7635076652396,2438.796640657213,41066
929.1146422005226,0.0,1283.5119434064861,1528.6368457776646,1905.179422008506,41100
0.0,1049.6489826482666,1574.609892860184,834.2705396743775,5890.800455927089,41133
1065.3502522177043,0.0,1662.1742567021056,824.6132742682036,2573.4682482551043,41166
0.0,1148.0395954854705,1578.5533426841325,965.2357555297195,4047.567450772912,41200
961.1642963767379,0.0,1708.731108161843,1226.4351185132834,7439.079435020487,41233
1225.0624602358569,0.0,629.7458107021796,1666.2361428698755,6311.062567805495,41266
1020.6303158169919,0.0,1330.8398232952936,678.2757353971501,8926.456307542376,41300
732.5236071025723,0.0,1326.021112883074,1848.9264452649272,12705.74962062321,41333
53.848237232626516,1058.8721787055847,1373.252104951308,771.3135924440619,8758.50508860219,41366
1080.2584293930768,0.0,635.0401791385439,231.52969571957718,4138.2331245853275,41400
1146.3013496805697,0.0,2541.03699304044,593.5105995487606,8045.946552159789,41433
613.4681381390767,0.0,1142.2394644050216,2152.222572133282,4155.798021195129,41466
1094.9938137153858,0.0,1854.7242382629283,740.245105745395,3845.0751159688234,41500
1011.1240298069661,0.0,1678.785230894455,591.9678955817332,2198.2996348627994,41533
933.2627318848612,0.0,478.24932576342644,1116.8343336795633,2305.4581998853546,41566
0.0,916.7249991510827,340.66767283832064,633.570672175515,1725.2626347572757,41600
0.0,888.0581487826742,430.95271400573347,1086.3962907174705,4011.6548391056995,41633
436.1433122203524,0.0,909.3294326620103,1131.6121243606397,2949.1381942180633,41666
903.3877309968784,19.82628640600809,439.78767883625704,1038.9990614763167,2498.6058043274816,41700
0.0,966.6792623699187,184.17220022885698,314.1608908244347,1036.8591616388348,41733
26.84558422846665,1003.4552151469082,246.79117597262427,440.5825688789787,1399.4314156322218,41766
0.0,1023.9756968130775,571.4539053837423,283.03033939669996,794.5748737154927,41800
670.1119309488528,0.0,1024.2420738782214,530.4209892491555,640.2875062946845,41833
951.1070250897837,0.0,708.0658042827013,1037.2679872486203,1276.5303391167718,41866
1017.5909817318673,0.0,1270.0204722759393,857.6326394849339,1084.7285689540724,41900
1165.146018409967,0.0,1012.597517935909,1412.987261089073,1060.1989974919509,41933
0.0,1156.9819539483012,1456.3369830858744,1001.5835061078179,570.1103476082699,41966
1144.258543376932,0.0,1879.5447176642708,995.335704682433,3322.4678592015684,42000
0.0,1872.9499767726575,1036.6931840943482,2874.9471299486536,15301.378978686917,42033
0.0,1511.2527737967666,1059.304281577609,2579.043345303491,13283.018927607345,42066
2551.5295464673673,1183.5844595709975,69.37122852407023,1988.2939923462022,11715.165393420044,42100
35.903214568148776,1662.4418786832819,2276.8108399030725,1176.5640544543455,4108.228395758087,42133
48.64406333725816,1135.5074348808184,2181.499255099575,1638.4855588849823,7543.864714010606,42166
0.0,1152.1064483004147,1860.171853615839,843.5420564399044,3466.3305203117393,42200
1247.7451073926134,16.833333333333332,1049.001089287914,1785.470939728625,7453.251260732939,42233
1024.6518669337938,16.833333333333332,1436.3214368947233,1908.6841016784313,4049.545105644526,42266
961.4735597772482,16.833333333333332,1445.109313725112,1855.8539729566562,4035.8326340249173,42300
1988.3741792185772,901.4505480925521,16.833333333333332,1462.082055849327,5919.969499696399,42333
16.833333333333332,1301.4295384390082,853.0584828201587,1944.00790424052,7286.242293098814,42366
954.6773838408005,16.833333333333332,1929.5326085108898,689.6636620135158,3442.1279258488316,42400
1070.2368901822044,470.4844910702447,1746.1925363311645,16.833333333333332,9611.466721812709,76299
482.34001132338335,1787.7850633134087,16.833333333333332,916.3910983059766,3708.1363384987794,76333
1701.7175423727158,812.3483867317351,16.833333333333332,542.5016571133717,4537.486112032401,76366
637.5008713107517,1699.8517860411202,16.833333333333332,943.1516544255388,5306.436751293913,76399
51.19146310049562,829.5003496614255,1543.0178419966244,1874.429246464107,11614.799348898827,76433
974.129341037929,16.833333333333332,1638.9372279878285,526.5453446760307,8500.699138695238,76466
16.833333333333332,984.5733188236367,1723.536770713059,1320.249933213985,3936.886636075676,76499
1840.312670038756,16.833333333333332,1071.9752250623,1370.537485052662,1987.0321825226586,76533
1194.6808114907917,16.833333333333332,1994.9012315615498,464.6730033044743,8133.575706199992,76566
16.833333333333332,1219.0744179325304,2112.822306841504,596.8081768876831,4835.447393750549,76599
2186.5813499616243,1219.6629866817939,0.0,1854.9204834709224,4499.837425704876,76633
1041.378177403593,0.0,1357.4310188054483,1759.0547279247398,5474.337256680122,76666
2284.299892746134,1060.7954573362526,0.0,1420.2574702706977,6844.482336348183,76699
958.9058447017591,0.0,2573.4259266588574,1375.985521246311,7808.056726196598,76733
0.0,1381.8977905812897,2651.7752544286254,940.4452158475665,12014.459325598262,76766
0.0,2231.154075153291,990.2690940319401,1452.2152626891693,7858.318683010055,76799
978.2019093078964,0.0,1917.2078232472966,1159.9196972405664,5495.456996934621,76833
960.2910182019915,0.0,1756.9731421349697,1189.5579010708138,997.995115024793,76866
0.0,1001.3355549801057,1662.7472849290289,870.827458735017,2186.1717899266164,76899
996.7679169260288,0.0,1596.2090873203422,802.850551931577,4745.03874872828,76933
0.0,1460.8718864908506,943.4565585666118,481.0592479102756,6920.806516956805,76966
1031.1946448725287,0.0,1548.4693494697476,619.882246882422,7074.457149528843,76999
0.0,1210.9673221177395,557.9327916514676,906.3947810548714,7189.021482660544,77033
898.3352806158202,0.0,1691.6903536508316,1200.637455818185,4725.514565869212,77066
1201.0395535833693,0.0,1926.6162422314337,846.0939752365467,8540.496204293364,77099
1539.3438397435627,0.0,1019.1586557528615,1984.9246855029928,12815.998044406211,77133
808.6920176626604,0.0,1707.7635485010185,1161.7805363353266,11228.750126076837,77166
1110.858928514346,0.0,1694.750289388782,845.2452014417591,9861.776021479633,77199
0.0,1151.806895393844,693.4290539368604,1738.95974651514,13393.111707469978,77233
1226.7284320688575,0.0,596.5822553331299,955.8440632229147,6561.303444714251,77266
979.1283273963721,0.0,1637.7677941197103,1248.6152670439415,7810.401481786144,77299
1363.2315045879243,0.0,991.9153698876437,2194.2094248270832,6429.734062888209,77333
926.2011784065608,2214.218816702115,0.0,1304.7535265077972,13069.774085633098,77366
1381.3098188621527,0.0,2060.633230105074,948.1476935117937,9792.65146799422,77399
0.0,1272.7138581112793,943.6347492531089,1770.330450500312,5215.242771307457,77433
0.0,1059.2125505364459,1490.6155234704054,924.8901019283311,1925.1478484091176,77466
0.0,972.6175033101315,1473.3352552884614,1203.399400980515,2104.447508808949,77499
912.2516632142209,0.0,1463.0635157381384,1063.6635656064975,4819.42979456675,77533
0.0,1450.3122314415214,984.7714503126949,2047.3253283247388,6940.232023659999,77566
0.0,2530.6491262124823,1577.1885288304745,1000.1315481550124,13168.652385397316,77599
1550.1422991330649,0.0,2493.3898061907307,1002.8768584059931,24549.306777683534,77633
1869.437930738784,0.0,2838.6098365917933,1069.5705055037083,18703.836695645226,77666
1269.0447476990753,0.0,3002.8499401284116,2245.5207263076913,9648.396668163603,77699
2707.66952796684,0.0,1231.0121815944583,1936.501484636663,13508.142711420669,77733
0.0,2085.33653795102,1238.9988335243281,2976.1579135498814,4613.5058543681935,77766
1382.3767954605948,0.0,2185.893674998004,3034.781669542913,8679.281664037973,77799
1320.521023074834,0.0,2156.767839480105,2983.024832438632,19446.354001706633,77833
1107.7906161429175,0.0,2468.097225252808,1843.7355870127485,22119.384487348896,77866
0.0,1856.6891612469597,933.419820037146,2368.2811526368296,11266.819111105135,77899
846.9643656568654,1925.4693970397784,0.0,2347.8272075349314,9019.489696817676,77933
801.26676623751,2115.424157950617,0.0,1871.3087713488562,1994.886490043815,77966
784.433689513051,2052.3508106246372,0.0,1779.2514604796363,1311.6786829002135,77999
800.2806631770904,1540.0859181272642,0.0,2074.6389834508122,7133.671461922607,78033
0.0,860.3780708762399,1966.6041967198123,1477.9113437876213,6685.841509171446,78066
910.1648375472482,1310.5162952630158,0.0,1771.968250324437,4583.352167146648,78099
1471.4267824345368,0.0,1099.186931316663,940.6929376758321,2208.951511743915,78133
17.166666666666668,1423.3364538089836,1112.4667882647802,1788.4866097709307,12552.123548921416,78166
1394.0956621405953,17.166666666666668,2267.930554492355,1099.5828959748844,5665.872894300662,78199
2806.1585842571335,1414.261615990178,17.166666666666668,756.2090052007188,13349.4139372485,78233
1189.4756588763464,17.166666666666668,2039.4337133900262,3128.517380485523,7797.903523706939,78266
975.7057538251725,17.166666666666668,1552.3745282974019,2978.4930753654608,23835.47573202383,78299
1758.4351267706234,17.166666666666668,2694.810754023369,1055.9289871535088,15014.155387118924,78333
1052.69016923667,17.166666666666668,2197.4790601957834,1361.2265361396621,12965.596321267842,78366
954.9743024967961,17.166666666666668,1317.9579745597473,2092.7288405333356,9963.601346840956,78399
1020.6589104389802,17.166666666666668,1814.3010138297782,1236.7520347433017,3142.5068050584773,78433
1154.8586951032225,17.166666666666668,2007.9328939025024,890.6711452915306,11958.197420172903,78466
17.166666666666668,927.3381951026495,2276.9404488227487,1203.141164104444,11591.702050362057,78499
2412.5277844775187,17.166666666666668,950.8153533380904,1562.496990734645,23190.802245776023,78533
17.166666666666668,2106.76046881216,986.4752648408681,2714.970718074138,16357.555243152266,78566
17.166666666666668,960.1514441391193,2446.3241567043024,2072.519568877326,13254.810810502851,78599
1849.1015077094926,937.9445527298637,17.166666666666668,2511.524935585033,7442.372943129705,78633
916.6232618589358,1703.145954419783,17.166666666666668,2404.534964191425,7550.4560626974,78666
17.166666666666668,905.73007704106,2029.1635422193237,1368.2700756795057,6254.780213190267,78699
1352.2329680938858,17.166666666666668,941.8678173926764,1861.2348900284683,3815.8912140836037,78733
998.0305351433809,17.166666666666668,1553.9577856163492,1239.012050500914,2996.446244878802,78766
17.166666666666668,1059.7211872314808,1300.8722341601026,1698.9838139311391,3101.0087222356206,78799
1169.1752014349663,17.166666666666668,2045.2476622648906,777.6410310061431,5792.755586610244,78833
17.166666666666668,1287.500498030364,2218.1616262121206,974.0532082046107,4571.858065688571,78866
2119.629448748059,17.166666666666668,1185.4206798062282,1784.063339682759,5079.018470188325,78899
919.0374307436999,17.166666666666668,2047.0699908167608,1215.4387465511275,6089.470248883846,78933
831.9692568678336,1231.6068284935268,17.166666666666668,2112.114409220125,11539.638543125266,78966
600.2832664667574,2097.8467061156234,17.166666666666668,1227.7343800804517,15796.034868315015,78999
1816.1448180142463,17.166666666666668,1185.2817163772982,2554.0087282580635,15651.033293182058,79033
1043.5585189935612,2673.806798508534,17.166666666666668,1462.131347571451,15721.351446580666,79066
17.166666666666668,2110.3787284645127,1046.839170406953,2855.2127930733704,24176.38220114298,79099
867.4031765380092,2348.435078994806,17.166666666666668,2940.9031882629215,15476.811448618279,79133
725.5267491048437,1592.9401115838718,17.166666666666668,2677.0407694826386,32180.79696471793,79166
17.166666666666668,1982.7455694471241,783.9794824982257,2928.6682980494734,23778.693852508302,79199
772.7112212797383,17.166666666666668,1614.3009011007573,2294.3018545954237,12346.281963724587,79233
17.166666666666668,1127.062274107544,830.9597136545287,1478.8839269295938,2292.887082864048,79266
17.166666666666668,895.0670866359218,1154.9590578126529,605.1272593430244,2909.0588881049107,79299
510.8561441345303,903.2356862658429,17.166666666666668,1188.0952110322958,3849.329192763861,79333
689.3606224425553,17.166666666666668,1006.4475692238622,1247.2708101956327,3178.167218025058,79366
17.166666666666668,1087.510952289043,752.7454975436553,547.38776715618,6419.933662794324,79399
805.9924170566376,17.166666666666668,1178.0409543415878,666.2749544110268,3861.9714747706057,79433
1154.4406160854314,17.166666666666668,716.1306414054842,1813.561212285885,13009.93738423465,79466
1303.2559763005102,17.166666666666668,2656.363868147585,1033.611359303753,2794.3983360767666,79499
17.166666666666668,1293.557102593611,3258.533719328373,2162.224317687691,11725.767791353459,79533
1243.653505285297,17.166666666666668,3686.036760532917,1990.5911182359878,13296.537982097863,79566
1333.3862520593923,96.04320418558399,3486.7110577161393,871.0545945432076,20822.12382396097,79599
1257.9845043313367,65.69767636701673,2960.843460907719,798.5488595891031,12776.974495036384,79633
578.2338532784271,1401.336792372577,2848.310025260593,17.166666666666668,29318.3041568638,79666
1212.9316676686649,103.57016535620235,2886.7388174201005,1571.889739398633,26118.901825485846,79699
999.2412548103276,70.13567700181024,2134.529912372716,1312.5440291914006,19684.543453303417,79733
1166.2492812737548,17.166666666666668,2229.453296214119,776.3361199257039,19767.70157730523,79766
17.166666666666668,818.8792840130195,2257.183643392801,406.37289621194145,14213.823446373988,79799
17.166666666666668,755.6299479129867,2232.559293725477,445.41360628992794,9657.072801462245,79833
992.6218560606234,17.166666666666668,2080.4386556685586,615.1616670904187,11236.32108159646,79866
550.1399440622301,1774.802524226287,17.166666666666668,786.1127649602088,10252.390894681579,79899
17.166666666666668,722.564515265068,1018.2656296011944,1469.7608649028589,7477.538277913702,79933
752.5187198834004,17.166666666666668,909.2048192295724,530.6442774204274,3455.466174202068,79966
889.2319584327182,17.166666666666668,376.57137437675743,648.5249049253603,2888.901977572684,79999
387.3029499706104,910.260021581051,17.166666666666668,1324.2688548780418,5525.498296296747,80033
609.2993298423725,1063.8643227718583,42.643496521727634,1431.7115631299482,5926.415843974592,80066
1127.732122269918,17.166666666666668,710.6675243062966,1447.7380963399212,6125.884112952389,80099
915.6299277258323,76.19582434041912,1489.3975453461546,1652.9161828606195,14354.609406368903,80133
1395.3450562101266,17.166666666666668,579.2194919061058,2133.6281306731967,15374.004244331936,80166
685.8030406779801,1530.8215378573868,17.166666666666668,1290.7977315568837,8779.475444096544,80199
1235.447123816873,17.166666666666668,465.4346906269952,1611.819473898488,5680.070917407541,80233
17.166666666666668,1194.057369132835,1998.9873708023076,745.2220067842158,10190.39476611143,80266
1570.2628781576732,17.166666666666668,1056.165908535402,503.35795680899855,6125.269764329446,80299
905.380775370587,57.735637793153224,1544.1126421707077,2131.079304014752,14630.649379067603,80333
1806.3087067850504,828.8539167598409,17.166666666666668,1280.2739328614625,8186.661427611257,80366
791.0185142507579,2173.032240878645,17.166666666666668,1369.9058486394974,7314.30173816946,80399
763.2602792104607,17.166666666666668,1952.274720628686,1166.363119207673,9953.38190482226,80433
57.210624091964846,795.5314144216566,1660.0461066184503,1233.6065012798854,6860.567361427141,80466
1413.0537852466905,17.166666666666668,452.3585968743735,904.9251427609647,2589.8704202095505,80499
978.6012341445427,17.166666666666668,499.92270804123945,271.5750356715433,5909.20107523666,80533
952.7633024230473,405506.0,99.7682915416935,429.9512452373271,5086.577714521976,82699
293.6686215959048,965.2437348371917,17.166666666666668,1062.6855465849787,3254.2970911220145,82733
17.166666666666668,1054.8843184959007,289.06913327156445,476.7661900764357,2452.4648765732554,82766
1069.3739591752408,38.40101669367154,494.88353816616245,1382.37259810805,2678.654226351131,82799
1076.6246717647155,36.20419791816901,537.570792287819,1617.1985035857533,3887.613508763744,82833
1054.6434820739064,57.10581118031994,1667.4666413454872,520.4299525205981,4302.523660218065,82866
312.22260868943584,1020.6803949830941,1601.5536207070934,29.686368578941604,3770.403689771662,82899
1011.1601276529952,72.6085770317368,502.21111098819785,1305.993491561118,4184.4720628867135,82933
17.166666666666668,1005.5805587013081,288.01068085271214,635.264511837392,1236.9293361533048,82966
706.2564990260418,17.166666666666668,1002.8977674293368,364.4862007143176,1498.7360866350912,82999
459.742253370498,1003.877784210956,17.166666666666668,758.4517123719875,841.1913749340241,83033
494.3539110473287,1013.128976055219,17.166666666666668,718.1601492703421,1419.7835540575247,83066
1024.9139665594887,17.166666666666668,541.1898152348854,735.8777945431998,2044.4733095643287,83099
17.166666666666668,945.6913177998485,693.5466494609738,1063.4481648927729,3374.079720297824,83133
1122.787058116616,17.166666666666668,837.2506654391709,991.7604641898696,1318.3402314678206,83166
973.0970750845956,17.166666666666668,1166.845685134971,1059.7930243512387,901.5959463735808,83199
983.1597800145888,17.166666666666668,765.4488879082652,1152.7702188890712,1691.7448456287125,83233
17.166666666666668,1002.0223460715188,1233.6912093388685,767.4746513482892,1386.3222899488937,83266
17.166666666666668,888.8532129286638,1039.0318349080042,1236.974534903609,1570.822718792577,83299
1234.5050644623964,17.166666666666668,961.0717318611103,1060.7336907596778,1320.2125182053524,83333
1076.887642428486,17.166666666666668,1340.8449154668974,946.9093716290826,3022.49340585467,83366
17.166666666666668,1075.335686818677,1688.293393504388,1355.0568253767071,2165.6242701488372,83399
1100.8909932769034,17.166666666666668,1974.5767592702778,1370.2547208457265,3558.9299785721682,83432
17.166666666666668,1659.954447519091,1090.4466826567304,2166.858390175494,4081.751012572816,83466
1021.3594453382399,17.166666666666668,2197.2969936654886,1665.1131010625127,2426.1501782259547,83499
17.166666666666668,996.4859962492449,2244.306302435277,1794.3500894288752,2114.435120151771,83532
996.2467120296463,1837.3592051070773,17.166666666666668,2212.9584672972014,2267.7532997442836,83566
966.8071471761172,1849.7140164291286,17.166666666666668,2214.0114611917797,3036.8527011835604,83599
925.4552019590068,2315.3926075898426,17.166666666666668,1855.3410971344476,3381.233823424847,83632
17.166666666666668,918.8358921183997,2297.6980365079294,1840.7344411566364,5057.404773596515,83666
1918.4620186825564,957.2505000330948,17.166666666666668,2435.027177189552,9390.88285652296,83699
2463.5479746856017,976.5711806863085,17.166666666666668,2171.3400893352045,8451.937429609776,83732
1197.675158155099,17.166666666666668,2519.1354889723316,1050.824310968392,7413.633013956768,83766
1239.3334929529956,3106.854383476597,17.166666666666668,2469.202748324738,5304.228977323431,83799
1223.6186120486261,2404.6290736843816,17.166666666666668,3404.4278777883537,10774.021888839241,83832
17.166666666666668,3331.2985596271365,1087.2311193042356,2232.9649552614355,26219.814498721524,83866
2144.086380743935,17.166666666666668,3026.85618071874,1073.2509504178558,30355.10001432735,83899
1010.1218453184894,2366.982790882021,17.166666666666668,3160.824101401405,9097.7566746887,83932
2842.514769789084,1018.2283667632267,17.166666666666668,2490.210029661475,17338.112195345773,83966
952.6113438847104,2654.1930873935544,17.166666666666668,1591.4540521171198,2814.893095913433,83999
982.3465560401536,2662.871458003414,17.166666666666668,1498.5062562431963,1693.905648173282,84032
2641.9587258791835,17.166666666666668,1038.4517517563131,2509.0958942693323,7344.680240469634,84066
1014.3959050504005,2499.7756768079735,17.166666666666668,1340.6662522790673,1932.0091372537395,84099
2411.0641282872525,1026.6782093258314,17.166666666666668,1358.093148499027,3084.1604869057587,84132
2170.471588806046,1047.921753989553,17.166666666666668,2582.2648801276973,2814.011083969924,84166
17.166666666666668,1024.986950060095,1920.4118001341383,2638.2248461394433,1131.5348352417698,84199
990.4202142959197,2464.922483329833,17.166666666666668,1686.6080916786248,3199.407717919828,84232
966.6158935490499,17.166666666666668,2146.428199035048,1555.0183210175637,6695.381590025211,84266
1017.3401584975218,17.166666666666668,1519.0098103539408,2054.109296021027,5351.6017433164,84299
1570.09606817027,17.166666666666668,987.0301021643304,1286.98632279637,3095.9244940655026,84332
17.166666666666668,1017.1124862750096,1487.1027170281188,1151.1858885029285,2480.7591789992953,84366
17.166666666666668,1253.5211129209067,1542.2929878260045,1039.1083870342345,2509.256602277138,84399
1174.9823988584556,17.166666666666668,1674.3487774569523,887.2057258606935,5230.0929443256755,84432
1976.2908697396372,17.166666666666668,1058.1642904201076,1490.791065173118,9814.414626732874,84466
17.166666666666668,1356.0701240878268,2152.123725059142,1022.5494140732086,3816.564016392965,84499
886.8038028483426,2025.2039512166248,17.166666666666668,1114.7162103448552,11978.705089469426,84532
17.166666666666668,1071.2766378772462,1687.8963892727431,2221.5772189036206,14388.435374027864,84566
17.166666666666668,2244.945503776134,1086.3501299346729,1818.972072958892,8727.477907606917,84599
1116.2117581233347,17.166666666666668,1957.808177769765,2439.569839131481,14727.460562199578,84632
1988.8655057595022,17.166666666666668,1045.626200892474,1767.495289876898,5300.609997398065,84666
1675.4389618781481,17.166666666666668,986.3326273263282,492.99594318817674,3190.434256300825,84699
935.007244672076,17.166666666666668,1515.399811221526,347.3758771129625,4492.90504951016,84732
17.166666666666668,1202.201008049357,870.5352036445835,1495.4819560327294,5696.335977140693,84766
17.166666666666668,1161.3832063068066,938.7901135551007,1465.1239209725552,2579.4724941068284,84799
1088.9431096447854,17.166666666666668,1408.4297345747966,941.2206060930364,1791.6029897844292,84832
1206.3567092176008,17.166666666666668,977.9898929328452,1624.128689482456,2102.383116148357,84866
1008.5466531223866,17.166666666666668,1457.0497589306963,655.7087768209299,2204.0601674550694,84899
833.0375210532845,17.166666666666668,1030.6087751353366,525.0533306246137,2085.300644920819,84932
17.166666666666668,1017.848329642801,460.80180940431313,647.2797686557917,3744.598889882061,84966
1061.0398476572054,17.166666666666668,441.6058846054972,1318.4492465193794,5693.321376946276,84999
17.166666666666668,1188.4119950739328,372.56600078144703,607.5088544292148,4196.849606792377,85032
1046.5299611373578,39.686923802025355,1311.758133774287,572.1790354685344,4572.190466968374,85066
17.166666666666668,1275.527219432651,441.13285839715286,765.5024493755719,9632.174971948372,85099
624.357235716922,1393.767637411397,17.166666666666668,1104.18125361051,9411.033560563445,85132
1137.2440426206033,82.17613052260006,845.9297404209648,1512.1633509644387,11460.70663572666,85166
890.215590482559,81.71263352985186,1400.544590929159,1097.0834918220335,8395.864488933954,85199
1680.5736404930183,635.4803796724219,33.97723524154649,968.6586163423478,4420.454005597046,85232
964.3929443458504,17.166666666666668,1638.6771142792113,246.57865451253224,6031.4216182965165,85266
36.206571943231644,971.5516731356427,516.7790471004075,1471.4951579940723,3349.725366356965,85299
1652.9361754163408,39.81408651030798,1041.8259365682852,497.59385963384153,8901.45086412451,85332
941.2079732980835,109.90519070680408,1208.8407817625016,1592.477629356218,11110.787104665775,85366
246.72659899035952,931.9346981912278,1437.1308221592076,17.166666666666668,2097.0805126076743,85399
891.7732691153178,17.166666666666668,1553.9050807562217,242.28904608519693,1482.032818089474,85432
876.2224799090177,281.2724721280128,1480.0439182672926,17.166666666666668,4057.2878726344957,85466
428.62515479379476,862.7921821377965,47.867301398829284,1150.899604755939,4871.263512089653,85499
817.3984420030039,38.01620820657666,301.45822132545425,924.479327213655,2062.4838432096585,85532
17.166666666666668,879.8739099536538,530.3682444499482,238.75801190384942,4412.763609833399,85566
287.61768358948143,949.6721429633283,17.166666666666668,736.245716814009,4956.567224764389,85599
1005.5368543611684,17.166666666666668,581.5751553183466,303.99234678967156,3926.704604225854,85632
17.166666666666668,1134.5335173744324,773.034281257953,346.2230343777762,11108.111534573856,85666
582.5215412837248,1127.5032715627915,1650.0786098073347,17.166666666666668,7402.23645449874,85699
17.166666666666668,1187.5173312231288,1835.958337869472,502.54843169240354,6938.305364149958,85732
890.9046624651797,1363.9910205974306,17.166666666666668,2430.319495913842,14191.415875462995,85766
