9, 1.33, 0.917241, 0.08275860
9, 0.68, 0.918919, 0.08108110
9, 1.06, 0.821705, 0.1782950
9, 1.31, 0.922535, 0.07746480
9, 1.03, 0.944954, 0.05504590
9, 0.93, 0.93, 0.070
9, 0.84, 0.893617, 0.1063830
9, 0.96, 0.96, 0.040
9, 1.41, 1, 00
9, 0.92, 0.821429, 0.1785710
9, 1.01, 0.971154, 0.02884620
10, 1.38, 0.926174, 0.07382550
10, 0.79, 0.975309, 0.02469140
10, 1.37, 0.978571, 0.02142860
10, 1.39, 0.932886, 0.06711410
10, 1.22, 0.945736, 0.05426360
10, 0.94, 0.912621, 0.08737860
10, 0.92, 0.87619, 0.123810
10, 0.95, 0.88785, 0.112150
10, 1.44, 1, 00
10, 1.16, 1, 00
10, 1.09, 0.879032, 0.1209680
11, 1.48, 0.96732, 0.03267970
11, 0.82, 0.931818, 0.06818180
11, 1.35, 0.9375, 0.06250
11, 1.44, 0.947368, 0.05263160
11, 1.31, 0.963235, 0.03676470
11, 1.05, 0.954545, 0.04545450
11, 0.97, 0.889908, 0.1100920
11, 1.23, 0.968504, 0.03149610
11, 1.58, 0.963415, 0.03658540
11, 0.99, 0.825, 0.1750
11, 1.1, 0.859375, 0.1406250
12, 1.41, 0.859756, 0.1402440
12, 0.84, 0.848485, 0.1515150
12, 1.54, 0.939024, 0.06097560
12, 1.42, 0.893082, 0.1069180
12, 1.42, 0.965986, 0.03401360
12, 1.13, 0.933884, 0.06611570
12, 1.22, 0.945736, 0.05426360
12, 1.42, 0.965986, 0.03401360
12, 1.55, 0.885714, 0.1142860
12, 1.25, 0.892857, 0.1071430
12, 1.2, 0.863309, 0.1366910
13, 1.69, 0.918478, 0.08152170
13, 1.03, 0.936364, 0.06363640
13, 1.61, 0.958333, 0.04166670
13, 1.67, 0.932961, 0.06703910
13, 1.42, 0.922078, 0.07792210
13, 1.2, 0.9375, 0.06250
13, 1.38, 0.926174, 0.07382550
13, 1.59, 0.952096, 0.04790420
13, 1.7, 0.934066, 0.06593410
13, 1.37, 0.951389, 0.04861110
13, 1.35, 0.9, 0.10
14, 1.96, 0.960784, 0.03921570
14, 0.98, 0.859649, 0.1403510
14, 1.62, 0.94186, 0.05813950
14, 1.82, 0.914573, 0.08542710
14, 1.4, 0.869565, 0.1304350
14, 1.38, 0.932432, 0.06756760
14, 1.41, 0.921569, 0.07843140
14, 1.73, 0.925134, 0.07486630
14, 1.84, 0.973545, 0.0264550
14, 1.58, 0.963415, 0.03658540
14, 1.4, 0.915033, 0.08496730
15, 1.96, 0.92891, 0.071090
15, 1.15, 0.950413, 0.04958680
15, 1.68, 0.875, 0.1250
15, 1.93, 0.881279, 0.1187210
15, 1.61, 0.889503, 0.1104970
15, 1.34, 0.864516, 0.1354840
15, 1.61, 0.930636, 0.06936420
15, 1.85, 0.89372, 0.106280
15, 1.84, 0.958333, 0.04166670
15, 1.58, 0.946108, 0.05389220
15, 1.68, 0.971098, 0.02890170
16, 2.13, 0.922078, 0.07792210
16, 0.99, 0.792, 0.2080
16, 1.92, 0.90566, 0.09433960
16, 2.13, 0.959459, 0.04054050
16, 1.55, 0.837838, 0.1621620
16, 1.37, 0.825301, 0.1746990
16, 1.49, 0.772021, 0.2279790
16, 2.08, 0.954128, 0.04587160
16, 1.86, 0.916256, 0.08374380
16, 1.5, 0.877193, 0.1228070
16, 1.81, 0.937824, 0.06217620
17, 2.19, 0.920168, 0.07983190
17, 1.19, 0.901515, 0.09848480
17, 2.11, 0.909483, 0.09051720
17, 2.1, 0.929204, 0.07079650
17, 1.85, 0.902439, 0.0975610
17, 1.59, 0.935294, 0.06470590
17, 1.82, 0.892157, 0.1078430
17, 1.92, 0.838428, 0.1615720
17, 1.83, 0.884058, 0.1159420
17, 1.54, 0.806283, 0.1937170
17, 1.86, 0.93, 0.070
18, 2.34, 0.955102, 0.0448980
18, 1.15, 0.845588, 0.1544120
18, 2.21, 0.876984, 0.1230160
18, 2.26, 0.918699, 0.08130080
18, 1.86, 0.877358, 0.1226420
18, 1.62, 0.915254, 0.08474580
18, 1.9, 0.900474, 0.09952610
18, 2.18, 0.923729, 0.07627120
18, 1.94, 0.919431, 0.08056870
18, 1.81, 0.914141, 0.08585860
18, 1.89, 0.926471, 0.07352940
19, 2.14, 0.859438, 0.1405620
19, 1.19, 0.809524, 0.1904760
19, 2.17, 0.837838, 0.1621620
19, 2.31, 0.913043, 0.08695650
19, 1.99, 0.857759, 0.1422410
19, 1.78, 0.903553, 0.09644670
19, 2.12, 0.917749, 0.08225110
19, 2.16, 0.903766, 0.09623430
19, 2.09, 0.904762, 0.09523810
19, 1.84, 0.844037, 0.1559630
19, 1.97, 0.879464, 0.1205360
20, 2.12, 0.84127, 0.158730
20, 1.49, 0.892216, 0.1077840
20, 2.31, 0.878327, 0.1216730
20, 2.26, 0.827839, 0.1721610
20, 2.19, 0.901235, 0.09876540
20, 1.82, 0.905473, 0.09452740
20, 2.13, 0.848606, 0.1513940
20, 2.2, 0.849421, 0.1505790
20, 2.24, 0.92562, 0.07438020
20, 2.06, 0.865546, 0.1344540
20, 2.01, 0.881579, 0.1184210
21, 2.41, 0.91635, 0.08365020
21, 1.61, 0.860963, 0.1390370
21, 2.43, 0.886861, 0.1131390
21, 2.54, 0.907143, 0.09285710
21, 2.21, 0.894737, 0.1052630
21, 2.02, 0.914027, 0.08597290
21, 2.21, 0.815498, 0.1845020
21, 2.39, 0.908745, 0.09125480
21, 2.47, 0.942748, 0.05725190
21, 2.21, 0.902041, 0.09795920
21, 1.96, 0.844828, 0.1551720
22, 2.39, 0.844523, 0.1554770
22, 1.71, 0.826087, 0.1739130
22, 2.5, 0.902527, 0.09747290
22, 2.72, 0.906667, 0.09333330
22, 2.32, 0.928, 0.0720
22, 1.98, 0.853448, 0.1465520
22, 2.35, 0.80756, 0.192440
22, 2.57, 0.937956, 0.06204380
22, 2.4, 0.892193, 0.1078070
21, 2.41, 0.91635, 0.08365020
21, 1.61, 0.860963, 0.1390370
21, 2.43, 0.886861, 0.1131390
21, 2.54, 0.907143, 0.09285710
21, 2.21, 0.894737, 0.1052630
21, 2.02, 0.914027, 0.08597290
21, 2.21, 0.815498, 0.1845020
21, 2.39, 0.908745, 0.09125480
21, 2.47, 0.942748, 0.05725190
21, 2.21, 0.902041, 0.09795920
21, 1.96, 0.844828, 0.1551720
22, 2.39, 0.844523, 0.1554770
22, 1.71, 0.826087, 0.1739130
22, 2.5, 0.902527, 0.09747290
22, 2.72, 0.906667, 0.09333330
22, 2.32, 0.928, 0.0720
22, 1.98, 0.853448, 0.1465520
22, 2.35, 0.80756, 0.192440
22, 2.57, 0.937956, 0.06204380
22, 2.4, 0.892193, 0.1078070
22, 2.29, 0.919679, 0.08032130
22, 2.18, 0.865079, 0.1349210
23, 2.29, 0.789655, 0.2103450
23, 1.87, 0.823789, 0.1762110
23, 2.6, 0.875421, 0.1245790
23, 2.62, 0.861842, 0.1381580
23, 2.48, 0.918519, 0.08148150
23, 2.06, 0.872881, 0.1271190
23, 2.73, 0.877814, 0.1221860
23, 2.57, 0.914591, 0.08540930
23, 2.33, 0.806228, 0.1937720
23, 2.17, 0.857708, 0.1422920
23, 2.18, 0.851562, 0.1484380
24, 2.67, 0.86129, 0.138710
24, 1.84, 0.786325, 0.2136750
24, 2.61, 0.823344, 0.1766560
24, 2.75, 0.895765, 0.1042350
24, 2.26, 0.827839, 0.1721610
24, 2.2, 0.90535, 0.09465020
24, 2.72, 0.84472, 0.155280
24, 2.39, 0.838596, 0.1614040
24, 2.59, 0.875, 0.1250
24, 2.27, 0.873077, 0.1269230
24, 2.3, 0.861423, 0.1385770
25, 2.84, 0.884735, 0.1152650
26, 2.91, 0.853372, 0.1466280
26, 2.14, 0.829457, 0.1705430
26, 3, 0.879765, 0.1202350
26, 2.67, 0.806647, 0.1933530
26, 2.57, 0.845395, 0.1546050
26, 2.3, 0.909091, 0.09090910
26, 2.79, 0.837838, 0.1621620
26, 2.39, 0.796667, 0.2033330
26, 2.56, 0.833876, 0.1661240
26, 2.39, 0.872263, 0.1277370
26, 2.38, 0.775244, 0.2247560
28, 2.87, 0.808451, 0.1915490
28, 2.12, 0.796992, 0.2030080
28, 2.87, 0.815341, 0.1846590
28, 3.07, 0.827493, 0.1725070
28, 2.36, 0.739812, 0.2601880
28, 2.2, 0.797101, 0.2028990
28, 2.98, 0.849003, 0.1509970
28, 2.79, 0.820588, 0.1794120
28, 2.46, 0.783439, 0.2165610
28, 2.68, 0.899329, 0.1006710
28, 2.36, 0.732919, 0.2670810
30, 2.98, 0.820937, 0.1790630
30, 2.38, 0.812287, 0.1877130
30, 3.24, 0.875676, 0.1243240
30, 3.34, 0.812652, 0.1873480
30, 2.9, 0.860534, 0.1394660
30, 2.5, 0.833333, 0.1666670
30, 3.19, 0.815857, 0.1841430
30, 2.97, 0.809264, 0.1907360
30, 2.82, 0.826979, 0.1730210
30, 2.58, 0.801242, 0.1987580
30, 2.58, 0.765579, 0.2344210
32, 3.08, 0.764268, 0.2357320
32, 2.48, 0.78481, 0.215190
32, 3.36, 0.819512, 0.1804880
32, 3.74, 0.861751, 0.1382490
32, 2.75, 0.801749, 0.1982510
32, 2.51, 0.807074, 0.1929260
32, 3.37, 0.798578, 0.2014220
32, 2.88, 0.755906, 0.2440940
32, 3.09, 0.811024, 0.1889760
32, 2.78, 0.805797, 0.1942030
32, 2.75, 0.78125, 0.218750
34, 3.36, 0.786885, 0.2131150
34, 2.72, 0.80236, 0.197640
34, 3.83, 0.882488, 0.1175120
34, 3.67, 0.819196, 0.1808040
34, 2.8, 0.8, 0.20
34, 2.57, 0.760355, 0.2396450
34, 3.44, 0.7713, 0.22870
34, 3.22, 0.789216, 0.2107840
34, 3.1, 0.792839, 0.2071610
34, 3.08, 0.8, 0.20
34, 2.74, 0.754821, 0.2451790
36, 3.42, 0.753304, 0.2466960
36, 2.75, 0.770308, 0.2296920
36, 3.62, 0.778495, 0.2215050
36, 3.7, 0.785563, 0.2144370
36, 3.04, 0.812834, 0.1871660
36, 3.05, 0.835616, 0.1643840
36, 3.6, 0.792952, 0.2070480
36, 3.39, 0.77931, 0.220690
36, 3.32, 0.83208, 0.167920
36, 3.21, 0.786765, 0.2132350
36, 3.15, 0.807692, 0.1923080
38, 3.58, 0.724696, 0.2753040
38, 2.78, 0.723958, 0.2760420
38, 3.94, 0.780198, 0.2198020
38, 3.48, 0.726514, 0.2734860
38, 3.28, 0.817955, 0.1820450
38, 2.84, 0.747368, 0.2526320
38, 3.56, 0.720648, 0.2793520
38, 3.97, 0.835789, 0.1642110
38, 3.35, 0.803357, 0.1966430
38, 3.57, 0.813212, 0.1867880
38, 3.17, 0.752969, 0.2470310
40, 4, 0.767754, 0.2322460
40, 3.32, 0.8, 0.20
40, 4.05, 0.784884, 0.2151160
40, 3.85, 0.785714, 0.2142860
40, 3.21, 0.771635, 0.2283650
40, 2.96, 0.757033, 0.2429670
40, 3.85, 0.766932, 0.2330680
40, 3.45, 0.715768, 0.2842320
40, 3.35, 0.788235, 0.2117650
40, 3.71, 0.77453, 0.225470
40, 3.53, 0.780973, 0.2190270
42, 4.39, 0.782531, 0.2174690
42, 3.48, 0.792711, 0.2072890
42, 4.19, 0.795066, 0.2049340
42, 3.95, 0.768482, 0.2315180
42, 3.47, 0.788636, 0.2113640
42, 3.2, 0.790123, 0.2098770
42, 3.98, 0.756654, 0.2433460
42, 3.83, 0.783231, 0.2167690
42, 3.34, 0.76082, 0.239180
42, 3.47, 0.698189, 0.3018110
42, 3.5, 0.762527, 0.2374730
44, 4.51, 0.788462, 0.2115380
44, 3.67, 0.76618, 0.233820
44, 4.15, 0.754545, 0.2454550
44, 4.08, 0.766917, 0.2330830
44, 3.59, 0.783843, 0.2161570
44, 3.35, 0.780886, 0.2191140
44, 4.07, 0.7307, 0.26930
44, 3.75, 0.744048, 0.2559520
44, 3.73, 0.805616, 0.1943840
44, 3.75, 0.71977, 0.280230
44, 3.38, 0.719149, 0.2808510
26, 2.91, 0.853372, 0.1466280
26, 2.14, 0.829457, 0.1705430
26, 3, 0.879765, 0.1202350
26, 2.67, 0.806647, 0.1933530
26, 2.57, 0.845395, 0.1546050
26, 2.3, 0.909091, 0.09090910
26, 2.79, 0.837838, 0.1621620
26, 2.39, 0.796667, 0.2033330
26, 2.56, 0.833876, 0.1661240
26, 2.39, 0.872263, 0.1277370
26, 2.38, 0.775244, 0.2247560
28, 2.87, 0.808451, 0.1915490
28, 2.12, 0.796992, 0.2030080
28, 2.87, 0.815341, 0.1846590
28, 3.07, 0.827493, 0.1725070
28, 2.36, 0.739812, 0.2601880
28, 2.2, 0.797101, 0.2028990
28, 2.98, 0.849003, 0.1509970
28, 2.79, 0.820588, 0.1794120
28, 2.46, 0.783439, 0.2165610
28, 2.68, 0.899329, 0.1006710
28, 2.36, 0.732919, 0.2670810
30, 2.98, 0.820937, 0.1790630
30, 2.38, 0.812287, 0.1877130
30, 3.24, 0.875676, 0.1243240
30, 3.34, 0.812652, 0.1873480
30, 2.9, 0.860534, 0.1394660
30, 2.5, 0.833333, 0.1666670
30, 3.19, 0.815857, 0.1841430
30, 2.97, 0.809264, 0.1907360
30, 2.82, 0.826979, 0.1730210
30, 2.58, 0.801242, 0.1987580
30, 2.58, 0.765579, 0.2344210
32, 3.08, 0.764268, 0.2357320
32, 2.48, 0.78481, 0.215190
32, 3.36, 0.819512, 0.1804880
32, 3.74, 0.861751, 0.1382490
32, 2.75, 0.801749, 0.1982510
32, 2.51, 0.807074, 0.1929260
32, 3.37, 0.798578, 0.2014220
32, 2.88, 0.755906, 0.2440940
32, 3.09, 0.811024, 0.1889760
32, 2.78, 0.805797, 0.1942030
32, 2.75, 0.78125, 0.218750
34, 3.36, 0.786885, 0.2131150
34, 2.72, 0.80236, 0.197640
34, 3.83, 0.882488, 0.1175120
34, 3.67, 0.819196, 0.1808040
34, 2.8, 0.8, 0.20
34, 2.57, 0.760355, 0.2396450
34, 3.44, 0.7713, 0.22870
34, 3.22, 0.789216, 0.2107840
34, 3.1, 0.792839, 0.2071610
34, 3.08, 0.8, 0.20
34, 2.74, 0.754821, 0.2451790
36, 3.42, 0.753304, 0.2466960
36, 2.75, 0.770308, 0.2296920
36, 3.62, 0.778495, 0.2215050
36, 3.7, 0.785563, 0.2144370
36, 3.04, 0.812834, 0.1871660
36, 3.05, 0.835616, 0.1643840
36, 3.6, 0.792952, 0.2070480
36, 3.39, 0.77931, 0.220690
36, 3.32, 0.83208, 0.167920
36, 3.21, 0.786765, 0.2132350
36, 3.15, 0.807692, 0.1923080
38, 3.58, 0.724696, 0.2753040
38, 2.78, 0.723958, 0.2760420
38, 3.94, 0.780198, 0.2198020
38, 3.48, 0.726514, 0.2734860
38, 3.28, 0.817955, 0.1820450
38, 2.84, 0.747368, 0.2526320
38, 3.56, 0.720648, 0.2793520
38, 3.97, 0.835789, 0.1642110
38, 3.35, 0.803357, 0.1966430
38, 3.57, 0.813212, 0.1867880
38, 3.17, 0.752969, 0.2470310
40, 4, 0.767754, 0.2322460
40, 3.32, 0.8, 0.20
40, 4.05, 0.784884, 0.2151160
40, 3.85, 0.785714, 0.2142860
40, 3.21, 0.771635, 0.2283650
40, 2.96, 0.757033, 0.2429670
40, 3.85, 0.766932, 0.2330680
40, 3.45, 0.715768, 0.2842320
40, 3.35, 0.788235, 0.2117650
40, 3.71, 0.77453, 0.225470
40, 3.53, 0.780973, 0.2190270
42, 4.39, 0.782531, 0.2174690
42, 3.48, 0.792711, 0.2072890
42, 4.19, 0.795066, 0.2049340
42, 3.95, 0.768482, 0.2315180
42, 3.47, 0.788636, 0.2113640
42, 3.2, 0.790123, 0.2098770
42, 3.98, 0.756654, 0.2433460
42, 3.83, 0.783231, 0.2167690
42, 3.34, 0.76082, 0.239180
42, 3.47, 0.698189, 0.3018110
42, 3.5, 0.762527, 0.2374730
44, 4.51, 0.788462, 0.2115380
44, 3.67, 0.76618, 0.233820
44, 4.15, 0.754545, 0.2454550
44, 4.08, 0.766917, 0.2330830
44, 3.59, 0.783843, 0.2161570
44, 3.35, 0.780886, 0.2191140
44, 4.07, 0.7307, 0.26930
44, 3.75, 0.744048, 0.2559520
44, 3.73, 0.805616, 0.1943840
44, 3.75, 0.71977, 0.280230
44, 3.38, 0.719149, 0.2808510
46, 4.22, 0.71891, 0.281090
46, 3.8, 0.777096, 0.2229040
46, 4.63, 0.784746, 0.2152540
46, 4.41, 0.806216, 0.1937840
46, 3.73, 0.773859, 0.2261410
46, 3.26, 0.729306, 0.2706940
46, 4.13, 0.723292, 0.2767080
46, 3.74, 0.720617, 0.2793830
46, 3.65, 0.765199, 0.2348010
46, 3.99, 0.73211, 0.267890
46, 3.66, 0.740891, 0.2591090
50, 4.83, 0.741935, 0.2580650
50, 3.48, 0.686391, 0.3136090
50, 4.76, 0.764045, 0.2359550
50, 4.3, 0.733788, 0.2662120
50, 3.84, 0.724528, 0.2754720
50, 3.34, 0.68866, 0.311340
50, 4.28, 0.683706, 0.3162940
50, 3.97, 0.720508, 0.2794920
50, 3.88, 0.772908, 0.2270920
50, 4.34, 0.719735, 0.2802650
50, 3.53, 0.684109, 0.3158910
55, 5.18, 0.74, 0.260
55, 3.97, 0.703901, 0.2960990
55, 4.74, 0.692982, 0.3070180
55, 4.46, 0.7136, 0.28640
55, 3.68, 0.661871, 0.3381290
55, 3.93, 0.687063, 0.3129370
55, 4.97, 0.748494, 0.2515060
55, 4.31, 0.71476, 0.285240
55, 4.07, 0.734657, 0.2653430
55, 4.66, 0.704992, 0.2950080
55, 3.84, 0.676056, 0.3239440
60, 5.1, 0.683646, 0.3163540
60, 4.34, 0.6944, 0.30560
60, 5.44, 0.761905, 0.2380950
60, 4.08, 0.608955, 0.3910450
60, 3.83, 0.651361, 0.3486390
60, 4.45, 0.671192, 0.3288080
60, 4.54, 0.628809, 0.3711910
60, 4.54, 0.661808, 0.3381920
60, 3.97, 0.669477, 0.3305230
60, 5.23, 0.702957, 0.2970430
60, 4.29, 0.680952, 0.3190480
65, 5.35, 0.665423, 0.3345770
65, 4.39, 0.639942, 0.3600580
65, 5.37, 0.672932, 0.3270680
65, 5.04, 0.680162, 0.3198380
65, 4.28, 0.666667, 0.3333330
65, 4.67, 0.655899, 0.3441010
65, 5.25, 0.688073, 0.3119270
65, 5.03, 0.667109, 0.3328910
65, 4.53, 0.678144, 0.3218560
65, 5.47, 0.692405, 0.3075950
65, 4.62, 0.668596, 0.3314040
70, 5.93, 0.690338, 0.3096620
70, 5.13, 0.690444, 0.3095560
70, 5.67, 0.677419, 0.3225810
70, 5.54, 0.69598, 0.304020
70, 4.28, 0.622999, 0.3770010
70, 5.34, 0.670854, 0.3291460
70, 5.11, 0.633995, 0.3660050
70, 5.54, 0.648712, 0.3512880
70, 4.48, 0.630098, 0.3699020
70, 5.17, 0.627427, 0.3725730
70, 4.36, 0.589189, 0.4108110
75, 6.23, 0.677174, 0.3228260
75, 5.15, 0.647799, 0.3522010
75, 6.01, 0.656831, 0.3431690
75, 5.06, 0.583622, 0.4163780
75, 4.79, 0.642953, 0.3570470
75, 5.69, 0.65103, 0.348970
75, 5.94, 0.679634, 0.3203660
75, 6.19, 0.670639, 0.3293610
75, 5.33, 0.682458, 0.3175420
75, 5.65, 0.646453, 0.3535470
75, 4.73, 0.609536, 0.3904640
80, 6.62, 0.681771, 0.3182290
80, 5.52, 0.649412, 0.3505880
80, 5.86, 0.602261, 0.3977390
80, 5.51, 0.612903, 0.3870970
80, 4.76, 0.607143, 0.3928570
80, 5.95, 0.651698, 0.3483020
80, 5.64, 0.608414, 0.3915860
80, 5.81, 0.601449, 0.3985510
80, 5.51, 0.656734, 0.3432660
80, 6.01, 0.666297, 0.3337030
80, 4.89, 0.601476, 0.3985240
85, 6.07, 0.60398, 0.396020
85, 5.43, 0.59086, 0.409140
85, 5.94, 0.578384, 0.4216160
85, 6.31, 0.639959, 0.3600410
85, 4.93, 0.610905, 0.3890950
85, 5.47, 0.583156, 0.4168440
85, 5.67, 0.579162, 0.4208380
85, 5.9, 0.568949, 0.4310510
85, 5.59, 0.611597, 0.3884030
85, 6.02, 0.637712, 0.3622880
85, 4.92, 0.572759, 0.4272410
90, 6.03, 0.57814, 0.421860
90, 5.86, 0.605372, 0.3946280
90, 6.76, 0.622468, 0.3775320
90, 6.22, 0.603298, 0.3967020
90, 5.17, 0.59838, 0.401620
90, 6.32, 0.638384, 0.3616160
90, 5.85, 0.572968, 0.4270320
90, 6.23, 0.575786, 0.4242140
90, 5.62, 0.591579, 0.4084210
90, 6.32, 0.620825, 0.3791750
90, 5.44, 0.590662, 0.4093380
95, 6.02, 0.542342, 0.4576580
95, 6.13, 0.588857, 0.4111430
95, 7.03, 0.61451, 0.385490
95, 5.96, 0.541326, 0.4586740
95, 5.27, 0.567277, 0.4327230
95, 6.14, 0.578699, 0.4213010
95, 5.69, 0.541905, 0.4580950
95, 6.3, 0.547826, 0.4521740
95, 5.36, 0.536537, 0.4634630
95, 6.24, 0.58427, 0.415730
95, 5.65, 0.584281, 0.4157190

