center 0,score,MILLISEC
409.58242819575435,25849.634513269724,1606017
425.70328000540957,37387.517392635906,1606051
310.0093104072099,39763.2274608462,1606084
206.86895614460803,9495.43498364024,1606117
257.8093493255378,20609.739400342805,1606151
225.48061537934473,17423.69208815202,1606184
202.47799019276974,12573.863487496634,1606217
315.02335209942976,11385.087632038714,1606251
337.5505334765081,6027.437349724753,1606284
401.99477228401827,7113.403056320303,1606317
427.9583928140106,3332.2140200490094,1606351
433.0921694008715,12401.372803646766,1606384
242.5986597024173,7684.490310590717,1606417
118.1132279474984,1687.4653838222828,1606451
259.1223982604407,15834.782719757564,1606484
238.80477683535423,21487.878560616657,1606517
223.40024120643528,10078.13222890653,1606551
125.44950753995514,3984.6210579827384,1606584
111.21968111637071,2556.582532372813,1606617
108.65289242143528,621.9489684560092,1606651
97.78138919064395,2641.5999279478183,1606684
125.9066615742344,5116.512571231204,1606717
155.8048847430824,6049.437890194808,1606751
149.85264056115278,749.9861168499507,1606784
132.85620754866187,766.228115786883,1606817
134.96702341063093,5018.702591674208,1606851
156.0487714421957,5192.180931381381,1606884
146.36303067741696,4343.063250921495,1606917
144.40485488090775,1225.2378868239643,1606951
133.22900840520327,2505.2313193662803,1606984
204.12034245392306,5656.685796493181,1607017
268.51874023823103,7669.286140873429,1607051
297.2255659981173,11159.562917098794,1607084
237.18037966667262,10393.467501173029,1607117
193.8512456382674,6598.094564492116,1607151
127.75748231627259,7989.0257122073,1607184
120.85287911532244,6313.781609537262,1607217
136.87845463520722,5264.888656677531,1607251
160.79326283654558,6806.726626377575,1607284
130.01228042076218,8109.206939793097,1607317
183.4645515720108,8805.158316480987,1607351
188.93340183921782,24609.169669460643,1607384
165.1029964034262,4021.2005786102372,1607417
131.34240244546822,5979.773319852662,1607451
127.8342779182055,3791.5973891309986,1607484
104.44593570580159,1485.64651453956,1607517
46.91978698270172,634.7335894978935,1607551
70.22139740279317,2675.9553467989913,1607584
101.15227554700087,5332.417151663611,1607617
89.2738411632808,4085.58128395331,1607651
91.05952508046191,3979.9628921207272,1607684
89.41586099970525,3311.4038016813925,1607717
59.48120231196979,1252.3865715225204,1607751
54.480551761456624,135.26947976724466,1607784
64.21329338258599,546.4529529619388,1607817
66.91098474963027,624.9201198347432,1607851
65.79322182350022,844.4519620836952,1607884
51.599677815146514,224.0732493730756,1607917
42.600310238476425,200.61356758556062,1607951
48.647480541088306,242.02263700443427,1607984
45.59567930240415,987.6340289523145,1608017
65.30202210795588,1373.0459086120422,1608051
46.49427505002783,1253.8823875723597,1608084
57.70991986704166,1089.9651489396304,1608117
70.385592507148,985.8683674177097,1608151
60.862587639496425,885.945425824616,1608184
45.07783340559759,1156.7889354571896,1608217
42.31115746370648,1508.5659540814354,1608251
36.57122863515109,574.9452361155054,1608284
42.02771506779565,567.2711661801835,1608317
52.43048428984376,362.04431713244657,1608351
37.39163776389391,670.4654253337426,1608384
50.22266917460323,268.08350097835864,1608417
34.70688268968214,49.03229396464222,1608451
49.39195493330489,468.4347878663786,1608484
43.59152729086598,412.3787484496852,1608517
40.67766496073492,669.5275733421986,1608551
34.26705736808424,726.768779332424,1608584
38.08025227024659,284.2943870343794,1608617
49.17802226796545,736.3221258114944,1608651
55.08775786686196,858.1389332019874,1608684
49.76114435600871,707.828512380463,1608717
33.70280359859775,219.7210295943471,1608751
31.211846613008724,229.02063100601572,1608784
41.909637010218134,1400.7823256717543,1608817
39.25168312265306,346.50537203883266,1608851
50.09187030417565,281.00452942964614,1608884
71.67057365269628,1352.5288722934406,1608917
60.507622469054766,1725.2276231423398,1608951
61.92650450917809,1131.3080392747465,1608984
45.66137601324789,89.43874057678995,1609017
39.509574850015994,137.59349517098332,1609051
43.955042910902336,317.55420270073375,1609084
45.31469656008076,234.57827566780503,1609117
46.50486841192577,176.29721398946867,1609151
29.125688024963154,83.29429707251809,1609184
35.222174177478244,505.39844621138457,1609217
45.87180950742176,407.57709251481117,1609251
32.96669163216373,110.19724282982584,1609284
54.13119304228221,619.8139398191772,1609317
33.621560435948766,202.19067385184434,1609351
38.837826971737684,641.8231961133648,1609384
42.02111927685273,508.62553472051496,1609417
34.62593187598854,403.44484171940087,1609451
43.90285707967812,902.3391402413565,1609484
36.558552204620284,630.4722607020537,1609517
40.16167333684194,100.83999478479863,1609551
40.64092984259689,437.9148215291169,1609584
44.219055232647825,185.07515433204122,1609617
42.00878806338538,823.4617254455695,1609651
38.31434319201365,369.81110576459724,1609684
37.05381882685212,217.81451034681953,1609717
69.58974612222002,607.6672346449643,1609751
133.67093989819605,5882.879826732859,1609784
210.01007384405585,8364.36888401422,1609817
229.10426805649004,8647.634358299965,1609851
224.56405346826187,21098.185889903627,1609884
195.86086566815405,11158.921299721322,1609917
148.30859860166925,4393.15958080895,1609951
120.99427602913488,5159.385168185512,1609984
118.8831486541072,3917.7969660854505,1610017
123.71343252816015,5585.18661210036,1610051
79.89297063163512,5554.7132436526845,1610084
56.99149941376591,2194.5689945707204,1610117
55.25328130307304,1174.2749052434797,1610151
113.6525817509208,6062.6906613502615,1610184
126.28190641686058,8123.280111723262,1610217
131.29793367021054,7144.252613932993,1610251
127.38354552452321,5061.032329601718,1610284
149.15285300673435,2812.826439951495,1610317
141.45119084916138,1387.7606073541315,1610351
122.98467366586708,1658.770043300184,1610384
99.66821902510067,2178.246116364561,1610417
106.58321209979924,2166.218898489207,1610451
64.11847919134468,150.6206261890987,1610484
122.8451748317455,3197.06302055788,1610517
205.48524760424107,4084.013017023739,1610551
261.76727758338427,6635.492386583457,1610584
255.74705394439974,31091.44439876027,1610617
219.58761515848846,14813.279269007584,1610651
145.52208287837055,3317.32339474065,1610684
101.0358761127388,3894.551738131293,1610717
138.525801646859,9117.002278095071,1610751
195.16698772567307,4106.246902086989,1610784
246.82255243083205,8839.02761152917,1610817
265.49023873311813,6335.533137431945,1610851
336.2124263809052,3970.404347064451,1610884
301.1677574574772,9059.781868034197,1610917
359.2456133430611,31874.989293767827,1610951
372.06268328021,51036.5597103301,1610984
336.11663435329405,28987.008111013994,1611017
273.3957593224476,28571.558784502326,1611051
267.3984836616551,38722.65093544757,1611084
270.94842585903746,30107.550524509697,1611117
251.72636643904474,19755.03643939578,1611151
193.2481811410238,7627.740485686057,1611184
201.34402166282786,5788.184940638714,1611217
168.29298184498967,3920.8722617219887,1611251
146.98115483407344,2365.540123642135,1611284
132.4026263238427,377.3445425488752,1611317
123.37471979953129,2103.8785143871455,1611351
108.96916097726871,4980.321955910099,1611384
81.99231816843181,1049.8597613666468,1611417
117.01833961230598,3692.3081943790194,1611451
148.1074025062449,4590.9973228531635,1611484
211.8994014565671,11822.643662348586,1611517
136.39979919918866,2066.49477842101,1611551
104.83251079336644,2715.34468075871,1611584
168.00705023080914,4611.831072742377,1611617
178.89853100302042,6359.9156049613475,1611651
211.8276689517505,8480.838666467585,1611684
239.51174444715153,8478.324271882393,1611717
197.12082485280592,9035.580409349406,1611751
161.47405995887942,8496.92796039622,1611784
149.1108835194879,6424.544416037717,1611817
149.03301690973817,2560.959870781694,1611851
127.23608904722573,1028.9776439664456,1611884
131.07573556185906,6435.551546917592,1611917
115.13679901229622,8551.917513202105,1611951
84.13074520747844,122.41771083434337,1611984
91.27158532595695,1207.49771208656,1612017
141.0050629385388,5587.172225698707,1612051
102.09087632094017,2721.4529720224973,1612084
63.51000388241685,1621.279406855397,1612117
74.95880097209228,716.5781568262595,1612151
61.75799467759416,607.3500934022511,1612184
44.753299897928216,406.1421482460985,1612217
31.133873672990255,118.48191011428432,1612251
33.45852120658274,233.92735866865308,1612284
41.47330132243663,404.36527741837534,1612317
43.941610514501704,451.33486539183343,1612351
41.50086743040267,410.2780025241429,1612384
42.6520136404731,329.0057324128964,1612417
52.307824305217835,420.69151645446243,1612451
55.975310184651995,499.3646497319951,1612484
47.76164859384515,476.82492359804917,1612517
54.83787989550524,557.0069285661432,1612551
58.989892207016794,371.39261740453946,1612584
45.81345822872392,261.727045124969,1612617
42.24403252800052,321.84171577323485,1612651
48.17880907141098,476.40235646052696,1612684
51.347456367210725,574.838724617391,1612717
32.620636110251624,207.2940997625482,1612751
49.03321041350985,489.3442765444688,1612784
37.38596287248771,795.6897800969701,1612817
43.3333032120737,771.4248327304831,1612851
32.03504629771085,481.9558087035227,1612884
36.58590088695179,76.67185629013969,1612917
30.824727042689336,305.03620274369683,1612951
41.55306756945427,895.1425755683679,1612984
42.95106780462544,341.00577444246863,1613017
34.70264054230232,458.72673939175536,1613051
39.887475103366775,91.98932987829605,1613084
32.62604856624834,419.740954952804,1613117
47.68815592022353,1440.4397849284503,1613151
37.04731211308048,286.8966651960005,1613184
34.355413992740885,115.7055293873839,1613217
36.52089742212677,109.42405148249381,1613251
35.53119142693508,550.7344357824949,1613284
40.96790256103115,438.03095974985746,1613317
37.95574659455944,400.5613004495893,1613351
30.527368829431698,412.479752351842,1613384
36.49294273209405,155.46513075210376,1613417
36.39388350072868,256.2852437353892,1613451
48.64425391831801,635.3365607302032,1613484
40.98533916968187,239.80197314614082,1613517
35.97643094530664,524.0964164375828,1613551
23.710229414020745,86.22502113450545,1613584
48.84120447266416,659.136745659411,1613617
29.58457296692675,950.9530423645868,1613651
47.546437851330765,668.7362476495407,1613684
55.874611738372664,542.4277630861079,1613717
42.1622922715373,406.94111040946564,1613751
36.91842262408733,294.6300709492772,1613784
42.97811371411952,408.2817415762112,1613817
43.23006495345682,299.16148411990497,1613851
47.118486075924864,640.2482699128748,1613884
41.371824666952925,40.77212372690518,1613917
31.700287591024402,124.09176664634433,1613951
53.78787841959163,2049.8641351192286,1613984
43.53307389164153,895.0714775448793,1614017
46.75539108531252,357.333404459479,1614051
31.8305365090413,298.21694554658905,1614084
40.438292900618016,242.94446728382644,1614117
39.81500360702537,351.36548777255655,1614151
53.831842299168464,305.33275467745705,1614184
47.43031623951701,520.3651014194089,1614217
36.9542687822705,57.18201876770754,1614251
47.659410935667026,107.7805492652224,1614284
49.64343922200711,660.1289422108856,1614317
53.22861004485456,947.3150726928076,1614351
45.592868588679536,370.89033385539847,1614384
46.02368763945715,194.02017606567915,1614417
45.214221782342335,759.8741486171597,1614451
52.488184252916106,541.3905138319301,1614484
55.739438424399665,111.9150041325568,1614517
82.09868001986038,434.60673899657957,1614551
67.84064598961992,1154.4467517110677,1614584
61.32554387850892,259.17766800507763,1614617
69.48724888450268,360.7222424631814,1614651
53.83147893051718,648.1718761532849,1614684
43.685518805291856,473.97544671249136,1614717
40.012538387076674,449.7967718227151,1614751
30.233497290303188,260.93564159722985,1614784
50.15249524769761,605.5272204296684,1614817
57.52811546479936,478.5159310687128,1614851
54.66000183067954,489.08419987011,1614884
31.38680772927311,229.46830056564187,1614917
41.16047450721581,364.21533834083755,1614951
54.39702416846869,369.1637616150323,1614984
49.13108384790602,533.7365999300285,1615017
57.17191748879732,270.57185065415143,1615051
46.409618360315406,106.94732364987563,1615084
49.904324562532324,103.75838995743291,1615117
70.18815220275411,825.8232903630238,1615151
64.35546978237974,295.37350908920826,1615184
47.315437418383866,457.04938190700005,1615217
34.198960645165855,392.0310907903969,1615251
31.59676963776509,256.04414845800613,1615284
49.573786493356906,767.6396927110644,1615317
58.08285146986991,1245.9823651290317,1615351
45.098794752474454,172.69871187418283,1615384
48.37231108520176,476.5195202764668,1615417
27.03042502540809,44.15612294579224,1615451
54.02969314710782,482.1922584293704,1615484
47.11312380309655,680.1535655140967,1615517
47.40873123250337,726.6122029242593,1615551
26.537798758031762,197.5452370782078,1615584
45.772306909187414,82.29592021115404,1615617
37.9319903841572,498.56410549620585,1615651
50.77397163200884,285.2038047119618,1615684
44.573716943471325,662.183757843297,1615717
37.4696890773495,238.2224004467559,1615751
36.175671787611606,166.32077071500197,1615784
48.40789810326916,249.8754012235101,1615817
49.86074373173837,797.9062345179129,1615851
47.61625624036609,1017.4921416517975,1615884
41.63564080417473,53.07341482574081,1615917
40.16778435329096,321.54910014751374,1615951
57.74176023164837,877.4891253508318,1615984
54.951158321802076,879.7701990922418,1616017
72.93073291037265,350.30819715588905,1616051
72.94333699400406,1435.669588179159,1616084
69.75931913838556,513.8373933488764,1616117
44.15276040236347,873.3337488514846,1616151
51.459214271700645,671.3492665392004,1616184
44.29151703386255,558.8615188390646,1616217
33.84313207354292,245.44241145273082,1616251
46.954819346830746,722.0449401064894,1616284
44.2836276609892,139.96032118287283,1616317
52.821099729055184,190.13142341320616,1616351
39.70265439567608,451.89923393750223,1616384
45.35830198844671,1010.0244407248708,1616417
34.731568252723996,90.51816670637463,1616451
48.42933145172914,255.19985513855917,1616484
38.090891247177446,308.0840039957005,1616517
50.245644574369415,113.97520130614103,1616551
46.43096081978653,305.3658773514484,1616584
40.63375080424637,375.2982955784072,1616617
39.61970448559917,363.27901647379275,1616651
38.22233500019607,847.2531071327867,1616684
51.611993910375475,455.6020845953646,1616717
37.345235593928706,184.33337843396083,1616750
36.2259526098837,316.08035750646036,1616784
28.427898249789273,235.4546010996277,1616817
37.307439818613304,935.7549341805468,1616850
35.66334615953628,357.1257407050889,1616884
24.397283888775235,251.97253885050836,1616917
41.365061955022746,320.7316494571302,1616950
41.794753147873074,179.59860930835353,1616984
32.88169910576181,547.393863918143,1617017
34.649118169108235,806.6386101031736,1617050
33.14050490883834,199.106934387262,1617084
39.30418124790451,353.58133643187114,1617117
48.14661664951005,192.1033052051219,1617150
37.9468384382544,732.8374525410176,1617184
42.4575445752442,365.9569086411517,1617217
39.332974242228275,631.9171372602071,1617250
35.47831299647154,231.68930692439872,1617284
42.353755809669096,825.5593688149211,1617317
39.22681975014429,512.4566122896904,1617350
43.779687847250806,390.1389319972804,1617384
45.921494337160766,138.41635784211195,1617417
44.230296867586716,376.08083900514873,1617450
38.1073355787464,215.830975088809,1617484
31.78668693496412,256.6065336985815,1617517
46.313188322213435,482.88858743119397,1617550
39.18106979477687,472.84376973682373,1617584
33.3825382536917,37.20613974081024,1617617
46.502415762315415,826.1253282687587,1617650
39.60106412798989,430.1557199308319,1617684
47.3424833512638,601.4892701353093,1617717
38.96023862748674,554.4998060892904,1617750
37.92484180190493,294.3063743004841,1617784
37.894931503943226,288.1741663114507,1617817
32.75158504144305,292.1336772731239,1617850
52.27504299192769,301.3198801921109,1617884
39.00169458132921,392.4678197847152,1617917
27.475292312845546,675.9083123236904,1617950
42.159306412664904,255.992882803032,1617984
43.87828824774672,870.0958204476523,1618017
36.53314053906483,548.7296423529376,1618050
32.91998015734913,392.87490643973916,1618084
34.480273020322116,63.110772444047186,1618117
46.85286548161234,649.2089961619382,1618150
61.76371890093778,508.64302752593994,1618184
43.4906717263356,448.1614727921139,1618217
36.8157855395773,373.9979351038511,1618250
30.065172067851137,186.68542853050377,1618284
39.51897115233837,719.450919060648,1618317
36.66098287935276,190.57233431980382,1618350
43.990597517839326,354.6273300234687,1618384
39.28921805189249,253.15734487084592,1618417
24.85561018858047,451.39864215333455,1618450
44.3104876048925,399.58068821666774,1618484
32.777529515573335,575.4335588557188,1618517
41.76301042205755,511.0509604871121,1618550
35.78554928503612,199.99446236825065,1618584
40.176704293577636,780.83243210642,1618617
41.470361663478,879.8091035003338,1618650
39.83367303116846,412.278492845962,1618684
35.974069474545594,791.6663254405667,1618717
42.42961906016328,100.72742640942853,1618750
39.53376200604013,589.8816616497782,1618784
38.75077323843809,367.97757342315015,1618817
41.72177495793521,593.6934943594108,1618850
46.785364339320324,675.5296836370542,1618884
38.35513084057097,174.6839382026818,1618917
56.068799410576084,210.08973265658332,1618950
43.8414576493258,418.32659118237154,1618984
53.65062127437896,447.6108368731545,1619017
57.48589047880991,576.7723958582735,1619050
50.21710190562955,178.44267619961693,1619084
47.58204718181501,432.74878598753077,1619117
47.98486799566287,995.6524434388097,1619150
50.62189861932878,730.8233801743987,1619184
36.62899242606894,303.31691385098424,1619217
42.55628008560262,80.36302527574206,1619250
40.768897758321756,155.4969755715071,1619284
69.81693881068375,636.1950551052411,1619317
71.77328132148764,426.9960883465936,1619350
