center 0,center 1,center 2,center 3,center 4,center 5,center 6,center 7,score,MILLISEC
0.23938068612907767,-0.7711712021442113,-3.0599354396636795,1.3330166845913203,-0.2813906059088194,-0.05717592569976926,-0.4666346193207276,0.07544776999899558,0.0016350626572238414,194565
0.24660593476846948,-0.5039974728536818,-0.1530054081522743,-0.7900705302330907,-0.29884727340534495,-1.0527622365357014,0.45584932107832554,0.038312506200089705,0.0014974671927935877,194598
-0.1414615014853813,1.364861161158216,-0.6597884765155569,-0.027618614622134004,-0.29140285275952443,0.2504850272815341,-0.49755124655319294,-0.7767797131017625,0.0010839367963574494,194631
-0.32308267132624213,2.5162248394301483,0.22960090676170153,-0.7850449218821373,0.833510222876742,-0.5539195806835311,-0.028205894052769628,0.5224191344506584,0.002487683775649758,194665
-0.344854537926295,-0.7888423777097467,0.29219534270060155,0.031272325770065466,-0.10497921933428686,-1.105634660086049,-0.6404558099607425,0.4592685179909589,0.001570523505903996,194698
0.06827146014135513,-0.8267194998558459,-0.29293467223201963,-1.4353318518253926,-0.6071321925813162,-0.07471285891240372,-0.16713037308637219,-0.4204374610055352,0.0008592558466760702,194731
-0.32651199173020906,-0.7432879113622667,-0.006515746867089255,-0.5068918473924631,-0.8594645163054484,-0.2336948726309577,-0.4150914434753078,-0.6503516760856245,0.0005342553891801136,194765
-0.5435786666871223,0.004642645312310164,-0.8711236171608361,-0.12765453575629163,0.41333973319105993,-0.34412655921440255,-0.7036111043354245,0.2409531258037725,0.0014906282228557088,194798
0.13573572567930398,2.7372732253691336,-0.5410822009485304,-0.17848010875258888,-0.7907963900826951,-0.03048437462138303,-0.32227010995596056,0.2414647007170651,0.0007187674407507675,194831
0.20147713149790492,-0.28787648840217117,2.400493258915987,-0.8072420339666089,-0.1673451239335656,0.070132142063816,0.3924030327007707,-0.07137479060317414,0.0010754377475088398,194865
-0.08369538678889112,2.977313926583324,-0.7971867686879809,0.34056971803638525,0.17533134491829752,-0.5793954483502586,0.5134909438183523,-0.2483947522450407,0.0012348878485343644,194898
-0.482806332736026,2.107149426157255,-0.0990367429342081,-0.7533656501471175,0.099438608443254,0.4230727399974246,-0.26243308185580644,-0.8214188016309204,0.0011872195534358828,194931
-0.2789525419890646,1.1167714327866602,-0.8048193964392584,-0.06890653786100912,0.23883661069397216,-0.46643133999715947,-0.15663517672850025,-0.7039595523282618,0.00031608515233214085,194965
-0.34789960614819604,1.7343992829856403,-0.83796134123826,-0.002725707386777094,-0.2064522502261271,-0.44161597242565614,-0.7408590567475443,-0.10914664142949919,0.0004142640147926011,194998
-0.7912093642237176,2.1493863116935046,-0.14731313778456337,-0.3881024921494145,0.28277553200985656,-0.24791557432634861,-0.895212126550474,-0.49067297591812437,0.0005303346119663989,195031
-0.8219388063761384,0.0399210025967262,1.7027978256405638,-0.39032610350777985,-0.2043376825371431,0.24290960342295903,-0.5087491178790877,-0.10494688492652239,0.0010935012661713183,195065
-0.023780183988326712,-0.8387124529734364,1.2902165263668326,-0.38692029978042647,-0.2601398034995191,-0.11717664061424775,-0.5011070485620542,-0.7723409989194546,0.0004958848727840801,195098
-0.8735941956721752,0.000537770024325741,0.9038695745260438,-0.5048550673167366,0.31490108710955045,-0.3094277920698265,-0.7337145189091752,-0.12680571268300034,0.001181375232895057,195131
0.12450781739978901,-0.8504111465439503,1.637163462265554,-0.1471956348131665,-0.40481631455663963,0.39642970096866154,-0.2929974201237753,-0.08107629260540057,0.0005991177316231367,195165
-0.39177120487766454,-0.8095252953323726,-0.12448274387529731,-0.2580736989015889,-0.4831252113216986,-0.038110302737409674,-0.20058227131036416,-0.8736685051094313,0.0002318640746078835,195198
-0.30219500009659017,-0.8269436090807618,0.340021699573958,0.834603682806964,-0.05839793103948095,-0.18360824827194888,-0.4064576597630144,0.48283437019417913,0.0006148650938295192,195231
-0.1354057091049111,0.8664648582535802,-0.8497152640083833,0.4509944816097749,0.05823074921138835,-0.23372539737953826,-0.3272727044533468,-0.7591571510755897,0.0008956164118751491,195265
-0.728317479767981,1.4078726369713488,0.12264412050127221,-0.3491742184264965,0.3941567372953081,-0.09882271693425625,0.8351834401975589,1.682227954651163,0.0020485659937942388,195298
-0.39207104700958734,1.0839333167690575,0.0950150984651665,-0.8136235329131195,0.4933605938128052,1.4978190883841531,-0.21883961425785317,-0.5624035520065134,0.004812469141710307,195331
2.5258479491412613,-0.13240318690842653,0.4812397155732639,1.3405506616584206,-0.3796156473098282,0.06560426998795243,-0.6465707448930144,2.7003263323951647,0.0034913016273886836,195365
-0.5394380167686078,0.5945473741546328,3.8888206584083544,1.4493912421616924,-0.11276613084140359,-0.3235114044952014,0.06879250254341303,-0.7244683517279654,0.004354263580871177,195398
0.045421729106745044,1.101479813388036,-1.2034430676392163,-0.7369686381463735,1.7211177815269454,0.47434487828338157,-0.30483634150389916,0.7815109887559957,0.0027854166788094156,195431
-0.8167501618989225,0.7439499353609693,2.4125843208595734,-0.16811977074669285,-1.8750526865383368,0.3209943427164568,1.1563633514074423,-0.40443368347002767,0.005872917394239597,195465
-0.396590344336423,0.9917040546108029,2.271723064708548,0.3693943690472045,-0.9591000701596615,-0.15022101186060177,0.6147211222829597,-0.666260071664768,0.0033941256314937293,195498
0.24948414071598726,2.105521109324454,-0.465634563821776,1.3241152964696292,-1.0692739081766924,-0.18833084094585564,0.47715471969382717,-0.8210938561256949,0.004338582241128881,195531
2.2630796240890767,-0.09979582027903652,-2.6456223780436283,1.1667414267778071,-0.4185024919781086,0.6083654578157929,0.2699812423471578,0.7535290369749506,0.006460344768639373,195565
0.62450576661043,-2.7110221492644158,-0.17854774383370753,1.7612650647515216,-0.9789068795943927,-3.6565154432088622,1.2089381696379233,0.3664834474648017,0.004544648650868445,195598
-0.3884010239232427,1.7357280434794842,-2.8044748094777843,0.33804180669046174,-1.1126694858082715,2.4956968937633035,1.1558879451151791,-0.19466663349101745,0.011535665524442733,195631
1.74810200575401,-0.19247394046996627,-1.8399131745469735,3.408199832641299,0.4545269462810178,-1.1081346875910076,-2.612494980268299,-0.7648683392824532,0.022525527517669102,195665
0.41115646101835096,-1.1277451697339178,2.01985866445437,3.5735564624260223,-0.14931400822239102,-2.4672958256694253,-1.7359065524279662,0.6988047083147786,0.019945025624317672,195698
1.8781229327450308,-0.756992171150579,-3.9821678401277802,0.5223415718054777,-1.7260523482614645,-0.16704127722060733,1.0991809670081927,2.7914574750863568,0.02321172843347145,195731
1.8933767238291899,-2.030470194115178,0.03937804209443182,-1.1406465310411684,0.5280016812316405,-2.9544107050292205,1.2629867343738173,-0.3244863471224946,0.01499504008378932,195765
0.7373954647815557,-0.41177205374307596,-1.1482780312919885,0.07699979615200454,-1.8540836378628318,1.094394185338481,-0.918778915615698,-0.16979682004938823,0.005479320864556552,195798
-0.17860849066765935,-2.726236078215242,0.9807940097652081,-1.1030128917003441,0.36942839532015387,-0.4416874228888546,-1.4109427177981484,0.1459709802230625,0.004137418781790569,195831
0.4289335426342976,-0.8546506376302335,1.9476995098203969,-0.2844512378916279,-2.1433453389372756,1.3253901890230724,0.7283885091099911,0.13409558253244813,0.005349828996537099,195865
1.1846612907554672,-0.3603785373724938,-2.1138779760255164,-0.0010572504063692846,-0.8938780050655094,1.61934848132618,0.3847058450826606,0.8591386955649966,0.0032575392515447783,195898
-0.13230827346897167,0.5746132633960561,-1.2989855325472583,-0.5169654112678367,0.23331045704866246,1.1095562005389288,-0.30130778711495615,0.028890988295087364,0.00333155653262974,195931
0.4767797145146039,-0.3111107095380884,1.4231147352214712,0.00855759121468555,0.7933785824611741,-0.754380181611022,-0.47985985564808864,1.0071180307817558,0.0018104831934890138,195965
-0.6112543598370385,1.031847334455633,0.13393564771239236,1.5130305765893293,-0.8261282222273008,-0.07675734688267748,-0.39387209374422405,0.3937855546249897,0.004417585886349949,195998
1.6100485748453015,-0.5198355341789949,0.42548342621952445,-0.16700548434758752,-1.3992123111044206,1.3328386287375722,0.7815308016479595,0.21655512930761053,0.0055672311766298615,196031
-0.3548361880190614,2.046577186270322,0.669840097197193,-1.280022620337044,2.9318962687129044,-0.0981187998950622,1.4798629535360162,0.4316518471241717,0.006339154129150941,196065
-0.07634657782514213,2.028249379032599,0.9401813475390579,-0.9157703789499552,0.28985742799319153,2.6435563579241226,-0.26663695245019303,-1.4280999048320309,0.008734109751373838,196098
1.1778844319410546,-0.1960540037850952,2.45201134773516,-1.1142293885919154,0.19996928390569005,0.8348418792247843,1.8693919487454747,2.8895724481528897,0.010159521448335134,196131
-0.47088443926646945,2.171013227222585,0.7620845652525596,3.776700301328009,0.062395355667397304,-1.403013230630997,2.978444258458853,1.2134431939373322,0.017366829119288482,196165
-0.19218739875817573,11.314719274918145,2.8855758461058914,1.4035071183938392,-1.3447628398661706,4.349385486417415,0.12857421432706748,0.8912291853871835,0.007108535998951855,196198
-2.6612521399391,0.15530525921044414,2.600027129704017,1.0282559059107497,4.704840578657848,-0.6312054560502319,-1.8098334768419924,1.8679959591723123,0.027552324108471908,196231
0.25069369211251263,2.5755781891031226,-1.0388873373171956,1.128426378299495,-0.3280704136138867,0.6695641896622403,1.6949060604768402,2.322228631968215,0.005610862449863694,196265
-0.19762973010040333,1.0206427198881913,4.266026131905442,2.056755254053706,-1.5582774998741062,0.292832837554752,-0.3968431474570492,1.5546775369298915,0.01315437183656419,196298
-2.1738322529678844,0.6573817678123661,-0.280589243710375,2.291966722997634,-0.9845858683891916,-1.7274702685396082,2.7476894809357564,1.7102338876013357,0.03342073760003029,196331
3.7978538989838095,-0.2939289007492017,1.3398646009299633,-2.3279418947352,0.23898369326593757,-3.0684233666287213,-1.1439200621701267,0.6724133035856283,0.01199733590999669,196365
-0.05430741449623397,-2.6514146966286365,2.6607865785209297,0.5334013216033566,-1.598054929705244,-4.175711783899692,1.7160873922678628,-0.3393181325787685,0.020603040990997124,196398
-0.1868422032494069,-4.4903353198067695,0.6867649867439046,-1.038146027477106,0.09678147015071421,1.1474625548430175,-0.4067683392780041,0.475658795898699,0.005037744777807463,196431
-0.009163689757484652,-3.619956596052661,-0.7185448584964422,0.9021956454418192,1.4828987097498745,-0.3717851376126322,0.32207583441319276,-1.4901722475928032,0.012163262591873716,196465
1.2659276363693444,-0.3347769610161784,-4.184918049798916,-1.0349798956003196,2.4542223391823423,-2.919527170295026,-0.010484446187124302,1.8039295493052832,0.01765507518365036,196498
-0.2652450954739281,-2.5178522888439145,2.4733953154494595,0.207726655165839,-1.1448777813688307,-3.3274651692575943,1.0816622700212717,-0.719870837273791,0.00786405066507544,196531
-0.27442331184206176,2.755135279301566,-1.4205853307399123,0.39613900480204295,1.80529220851095,-1.8907557254532648,2.322481365697822,-0.032727515818470096,0.004277207798384581,196565
-0.12960878411283924,3.5137532989619378,0.8852297927462068,-1.4486087410699495,1.743560620758155,0.41974559426447716,-0.3581239209085677,0.0382534197905588,0.004404964386843766,196598
2.353169548152155,-0.2226834989609159,3.8354860558552577,-1.1196739788750294,0.5181468629825599,1.5464390810778181,2.905771898734113,0.14152193226320142,0.01288985900653449,196631
-0.6197195120732613,3.5745069819219357,0.47278265243908335,2.384735411325173,-1.5265405239178065,4.303656547586287,-0.14019652004525573,0.9414770460417474,0.011751361330506542,196665
0.19170484483686495,2.012195224571621,-0.638987986928919,-0.2589732956929477,2.918082332916908,1.5817278223340896,0.4617655680761155,-0.06936240082591637,0.0064978380029874876,196698
-0.2185341744518574,2.011406008439062,-1.7529441998918813,0.9361125175724153,3.2252948532772705,-1.0026903369099214,0.04250839918974572,-0.3833868245049518,0.0034507791812205127,196731
-1.3596465515169867,0.3925402753423344,2.112256719155334,-0.4445586423661068,0.7384644242843527,1.6214442624372374,-0.9443596621989631,0.08648479684324598,0.010495482415663029,196765
-0.37724653797022795,0.922027333588177,1.7724248905989601,-1.7120661041278438,-0.7708892542436209,-0.1796861285773331,2.1338432473183344,-1.0662635744208306,0.0012423546678120903,196798
-0.4724810879263615,2.429605494845935,0.7230584342652124,0.11456682454743343,1.7516228349835266,-0.2048243773786641,-0.7678687581728236,0.48271855288645443,0.002098399449636513,196831
-0.38181696194168774,1.5684540056692307,0.045451740257109616,2.5646588962204966,-1.0903660649246594,1.0645173103557954,-0.7630041020510576,2.214472475132128,0.00965615693430377,196865
-0.6118744019992473,2.1544477594925415,0.17143275850861509,-1.7164653538891332,0.8887547492135905,-0.22218647539039363,1.4903825173462724,2.6329510530212192,0.016623366028264547,196898
2.203775174156897,-0.407788359718961,-1.7485374590071605,0.7863371103941197,-0.9737817911504401,0.2948586465597933,1.1559760196002187,-0.04052062123127423,0.004316079230533498,196931
-0.4489788053631442,1.4834296927145298,-1.6428086847016927,0.29433566271763023,2.023862168624546,0.8971695923136147,1.8526279773501344,-0.04950580635141735,0.014145814334717007,196965
0.7147541318647216,-0.45318131542883106,3.237478600137631,-1.8543928182943872,2.0216795549320037,-0.13808693604708372,1.401974000130294,-0.9205186675021495,0.014437237347669404,196998
-1.39566458633856,0.6048112906469905,1.4175888118058877,0.00048720661256516364,0.9550879468824274,2.0130646445887885,-0.28993190697861027,-0.7912401755387628,0.004664270429616585,197031
1.052752034732171,-0.2316481447771676,1.7707577119679423,-0.7267387566275662,0.1615319678649505,2.55288929188233,0.5984072152242678,1.3076520066268857,0.005089477107821377,197065
1.415998187198026,-0.3144655941956995,-4.467484068324052,-2.0741941449890593,2.9672134893731146,0.18863890868679273,-1.0006406723438481,0.9160675704560873,0.013040243643810293,197098
-0.4984853229350774,2.8971915761858735,-1.5983128020863848,0.7307089885255993,-3.3852044569058166,-0.08996151153810937,0.3096837311434945,1.0894327942067132,0.009867088690778233,197131
0.10369270674690381,-4.042646891138805,3.6787043516711075,-2.5503524490283853,1.3462985932478317,-0.5231422303862062,2.738710955782943,-1.7325063531935385,0.043062366150994826,197165
-0.39667308959952957,1.2184920588219432,-3.4934947026064522,2.413349625504094,0.07263748015410681,-1.0017749158677103,0.6367809620304583,-0.16455798619057696,0.0025228611230904354,197198
0.17141269720967534,-3.393376928227015,2.1261902995407373,-0.9723968820018236,0.9796788329513827,-0.4318791049716548,0.45228479500636776,-0.08782449701705472,0.006842456015688435,197231
-0.23684951029914783,-3.9751793874844377,2.4627885382700194,0.7177598037804023,1.4460690759903645,-0.5415574799414575,0.37497505726379493,0.055496599153495696,0.004023638641084532,197265
-0.44208901098695763,1.340706670879412,3.213026969937019,0.04543402514757064,-0.9311664351705969,-0.6668065516885046,-0.12685404633914157,-0.33203144019837905,0.002043510493612909,197298
3.144616506565299,-0.2493418413545456,1.0736122770964496,-0.9860967330546514,1.5743039160836791,0.12039577246379134,-0.3884054809647486,0.710053730024822,0.003641935984595477,197331
0.5578396487728771,2.8851133322059446,-3.191692073677051,-0.495884529374628,-1.8048101089848985,1.0790699381214686,-0.1569560718650657,2.3650539876863275,0.012775048707826694,197365
-0.08443730727888608,1.3920189767909787,-1.3615449283717014,2.4183444280400397,0.44559425328393587,0.9323892619049972,-0.2912927099321919,0.20234583792898875,0.003705428701849723,197398
1.5221678341753977,0.05611665300114258,-0.6436585274150196,0.3047533688551595,2.102540930797448,0.9915395495987323,-0.29476254278135616,0.41804123289606715,0.006427794712826355,197431
-0.3096580482593366,1.9782505679187774,0.48807777158059706,-1.2468567402478836,0.15819262772440182,-0.19060345476380036,-0.4849230727458123,-0.05362689061394059,0.0034534658157742933,197465
-0.6053020644116855,1.2291182002414238,0.11773662082544169,-2.097625365479693,1.8431339262843491,0.6087286562568393,-0.17343897847912648,-0.4567595639763275,0.0033305498513727873,197498
-0.2931523051365694,2.4977223525684167,-0.9366025705306976,1.480879404559925,-2.0369576770215287,0.004124550890826392,0.37021338748294397,-0.5723491349084413,0.006121010070429624,197531
-1.2841080545946992,-0.19665007855985386,3.6546086882425044,0.573406842102282,-0.7511765251777875,-0.02192748533679556,-0.5427657521435111,-0.9343342334049324,0.0031565205315364016,197565
0.951519772918165,-0.28550104335463666,3.3420978452791017,-0.7419972556750406,0.41229871842322796,-0.05823590283911121,-0.48382931871557544,-1.0789880256850353,0.0021837415495887394,197598
-0.08582669682135154,2.2206479218748463,0.5946501051291895,-0.5679222912558087,0.12473169236186099,1.8202838332834095,-0.2721052514913443,0.3240671896673656,0.0032214016220470845,197631
0.5656732565791874,-0.3565236776212555,1.0820532263429685,0.1080343990936474,-0.5778202579713118,0.3869241841157867,0.7840700586250603,-0.18944601215401233,0.002595406729173529,197665
-0.03623252813388978,2.309793940027856,0.8386798409365789,-0.33533006839668583,0.246356131622125,-0.14367940384707154,-0.48573549778327296,0.9066921880788474,0.0007807454812588286,197698
-0.12576074558562592,2.381919301863797,0.7276745245897855,-0.4394717120779575,0.10745212720560456,0.405558131638962,-0.24820360314691833,-0.6525751108362507,0.0018958974013197666,197731
-0.34534077495472437,1.618824000569779,0.5033265987277635,0.05204294249812049,-0.9542518821266354,1.2519549625703998,2.109437860884719,0.7769682366947416,0.006839745822600393,197765
1.736516245372063,-0.2137743936962375,0.39347738166223895,-0.41162341348135856,0.11917446178758004,-0.7107593639211159,2.0885789934510055,0.547913176924811,0.0023427360704257583,197798
-0.48014065053343097,2.76056192609055,0.24176678042992306,-0.04614258388402977,0.9774781526940781,2.0738180540756708,-0.22417143801408854,-0.7443818971904205,0.0023509373121235553,197831
-0.3649961558651428,2.171405179653945,0.8896647943236589,-0.9682334734074208,0.4315594217853677,2.8377876617090703,1.400485576928362,-0.0013847398845041466,0.006846655240129307,197865
1.4809812829515017,-0.3685982410589699,3.3532116255847226,-0.9607042813231492,1.0561411308078061,0.1298989448016728,-1.4210526187169723,-0.7048296177132344,0.009670088354808027,197898
-0.07689033226376386,2.050507259603326,-1.3127724250947965,0.5446804482588954,-0.8539637423815624,2.7908090919973296,1.1566882061260277,-0.3789519831083374,0.009366327123968182,197931
0.709281947626862,-0.8757179643619,1.3247189990339385,-0.019575634189833043,1.8854443582936646,0.30574806206163696,-0.3334856937913603,1.5233791822195206,0.005428707844423224,197965
0.29445422765982965,1.78948540896898,-0.9346870064813048,0.8297445200100312,-0.0567173839386194,2.3246147765624707,1.5139537826689737,-0.29136181236096315,0.004468179549482217,197998
1.2358320160433371,-0.22185765231503668,0.3587762226550238,0.7742168658752597,1.4259981581344823,-0.5356939624080939,0.20350019575073466,0.5579444324520092,0.002571272258829582,198031
1.7959861830609214,-0.25871473633775277,0.617684105648434,-1.7807289370009072,0.18249439177491303,-0.6254716970911749,0.0013825692196035612,-0.4002277278374651,0.0035222233632195544,198065
-1.0627900720588819,-0.15977041817582852,1.0426805078853476,2.1161420674608697,0.6740895604499556,-0.3664728967330777,-0.6352389040629987,0.3202908173960128,0.005655064777400295,198098
0.9845320401176354,-0.4690663910124636,-0.9128239989410126,2.7245405854694993,-1.665843518890966,-0.13622196150495058,0.5331385031098675,-1.3922585037851354,0.010084190643390768,198131
-0.34806028947619844,0.878435832335904,-2.0142939996327947,2.290585227175032,0.17270807412134728,-1.3142366029710275,-2.758643708965334,-0.8676578075069337,0.011203903098678502,198165
-0.9416472187635855,0.2051690078745949,-2.9707477433755463,0.9020220642311201,-0.2908293375768637,-1.9935828160504492,-0.041642574585342124,-0.4714802935755899,0.006729925824236431,198198
-0.025417935899776874,-2.0505171036805727,-0.7313628021845987,0.5914280174337154,-0.2939235211597505,-1.3166818152649615,-0.9601753600648983,-0.47302287174418645,0.0021823775244967703,198231
-0.3534564975163864,1.4600574640743136,-2.0382314678265203,-0.074226314724199,0.881989773627048,0.23596908699694427,-0.17693301746968726,-0.46277321110058695,0.0006566263378958559,198265
0.28479484689754264,-0.30181530349429536,-1.9807863021991372,1.0394749336525018,-0.021222460731333603,0.7459581406831205,-0.6024543956866326,0.5380783965141663,0.004179198071843336,198298
-0.22265767519121996,1.0574248789479155,-0.543861203936792,0.5505167844647472,-0.9258892112455392,-0.0369853988015833,1.3267742463086876,-0.39572260325071534,0.0015686437736868086,198331
-0.06218985587754355,0.8996203142388604,0.4566979565216432,-0.36679606785938257,1.516056375912859,-0.7118886364582557,-0.23860130725443718,0.15535719547474394,0.0022489747820107573,198365
0.11244873870336514,-0.6605303812116711,0.6445238199194074,-0.15720065726804894,-1.5142339063481385,1.2547884959078621,-0.31668623896257264,0.300876908701843,0.0025980320874638176,198398
-0.32077385089208704,0.24897444414890335,1.1469216955035009,-0.14504183372742332,0.09877811020376083,0.834125419467496,-0.496903072432532,-0.23790765532700353,0.0005621101006005865,198431
-0.36463160289134094,0.7395335379515391,-0.06612682706925872,-1.064843899860399,0.4475374896846878,-0.20630015322681422,1.092455471683034,0.1560295228217631,0.002048917131334852,198465
-0.23932175532655225,0.723737055149265,0.024961676310363275,0.39491408886067014,0.923842384772342,-0.13404966434839555,-0.3893530042701492,1.0998383185343608,0.0013930304033984559,198498
1.4938896748363808,-0.1379583886109312,0.6097708918687678,1.040891533592913,0.1250179988633177,-0.3626526885193127,0.3897794768755768,1.81837101183305,0.005724158050419905,198531
1.4985782327904367,-0.0726085770727189,0.8298865417079208,-0.30174242285786057,0.28793083049264023,1.256906429247374,0.6199758040968313,1.0182214427880636,0.0034751487230859582,198565
0.4568895106876223,1.5951854292661345,-0.16894538872464082,2.1632399940708433,0.9107757249384328,0.15091712013812988,-0.41295678250388157,1.2885357665585007,0.006013077615109315,198598
0.16570546405394013,-0.31023848834974366,1.3261071688746315,-0.7273363229565533,0.880906189466837,-0.08488191271423322,0.45198385751035214,1.6028406411935054,0.004391647641561191,198631
0.3125073668756601,-0.5970020143831191,1.5619022539391556,-0.17140976390736676,0.6906660006195507,-0.3676416504034579,0.9463629329231124,-0.05190008039081266,0.002462007754644267,198665
-0.32199400779413667,0.5427451257836378,1.0093109935708406,-0.03485612937554926,-0.2047905794580966,1.321386277648471,0.20756523088035742,-0.5382745186033925,0.001513590077603578,198698
0.06961902200132687,-0.34019421700056135,0.7667424525533193,-0.6595966740775976,0.28385586288093734,-0.19978526115895315,0.49567524146875513,-0.0019358938726303301,0.0012078237518852164,198731
-0.4515031025038226,0.4361789777086832,0.11509565716606676,-1.2183427095664854,1.0026089612458513,-0.25641837435317083,-0.7208681442286256,-0.09771903746052941,0.0022793616096118538,198765
-0.3435547672140141,1.2628524186138794,-0.6228528767941948,-1.666469489515738,0.167094023742137,-0.21135899081789922,0.0117216928926961,0.2303149012270901,0.0007304154273418845,198798
-1.4919568736192466,0.03673845927469166,1.4524959817340002,-0.5864388448586564,-2.231812141641937,0.6518935679898035,-0.2971501795091272,0.34437353132818704,0.004536308226034105,198831
-0.5832066153399438,1.663194291753344,-2.248699537488664,-0.09019302213768429,0.4208126321257412,-0.29471450275598826,-0.8286376731354136,-0.438910943560578,0.002619876983117708,198865
1.3189286085804772,-0.17260287996050824,-1.8855255761629701,0.13887083440380876,-0.6873621884117667,0.5116358241465115,-0.34916853125388553,-0.008065534831149294,0.0022748432966079087,198898
0.010654673270548781,-2.2159449567774296,1.408307441251376,-0.42742047641344344,0.5012572486236632,-0.30266606172469973,0.2180667223100817,-0.5974102013215324,0.0019317011923611317,198931
-1.7949798343324883,-0.25815541123792335,0.9654604124854214,0.18452226501763702,-0.7832479915005579,-0.06205104453907647,0.4003948982303241,-0.4597507330935535,0.0019427082499789965,198965
0.49388877084461624,-0.2741127125134059,1.1855239013507815,-0.7356123989506008,0.22309767692274554,-0.03139324286732202,-0.4105315753826028,-0.13034099483544537,0.0006409741456444419,198998
-0.5662208679153851,0.7042848789994562,0.022502866546276475,1.5070940674846076,-0.3315982829028953,0.2059428877570255,1.2360610879731153,-0.17770356821968222,0.002573705165252511,199031
-0.23936712363190138,1.0857242633911952,0.18693927977066888,-0.4210551349225466,1.5401775840624492,0.5338267140867283,-0.6824360948927348,0.04032107935560671,0.003041182677716077,199065
-0.6439966531562057,0.16933986866053613,1.5901441535467478,-0.14469708878080154,0.9765421741770395,-0.3842886834563878,-0.2556507568336899,-0.06430404014093083,0.001325430008909232,199098
-0.25030785332970784,0.9672600728023869,-1.290423435527698,-0.09042901335294506,1.824738054247705,0.20623481629479723,-0.49618741909206926,0.7024802749469875,0.0010468502034381942,199131
-0.003680064229817162,2.085695650613618,-0.5113171108065457,0.9493000879404043,-1.0482560669393843,0.47065920934578603,-0.27743453502592386,0.15304728892048305,0.004164664782782891,199165
-0.1350133872278314,1.3444049013391095,0.5496029687472297,-0.7244072850857469,2.229656209377679,0.9108590681135745,-0.30232915762422063,0.009088893373775385,0.005366042644583997,199198
0.8983568530986595,-0.1618712497808879,2.1836775249017824,-0.6706273696334305,0.3170500613096335,-0.3754741906101567,0.6750618169521017,0.09383803219772681,0.0021271128881049785,199231
-0.7812489709796882,0.6504691504156352,2.4111012911333667,-0.1049438124989846,-0.5451138404160379,0.1159068344312052,-0.2733376653251692,0.3467904034953746,0.0030542454938159436,199265
-0.16751825975168266,1.6123279392273153,3.3339294374851813,0.8145661600797516,-0.5155094524422923,0.2249887321905691,-0.8153788352168642,1.3430055732781767,0.0032848317218554107,199298
